Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
5-January-2021,127.50,127.50,125.50,125.50,126.833333333333333333,60,3,7610.00,60,100.00,2.00,-2.00
4-January-2021,128.50,128.50,127.50,127.50,127.867647058823529411,68,7,8695.00,68,100.00,1.00,-1.00
1-January-2021,128.50,130.00,127.50,128.55,128.546875000000000000,384,10,49362.00,384,100.00,2.50,0.05
31-December-2020,127.75,128.10,127.75,128.10,128.033333333333333333,60,2,7682.00,60,100.00,0.35,0.35
30-December-2020,127.00,128.10,124.00,127.75,127.084639498432601880,319,11,40540.00,319,100.00,4.10,0.75
29-December-2020,127.00,127.00,127.00,127.00,127.000000000000000000,39,2,4953.00,39,100.00,0.00,0.00
28-December-2020,127.00,127.00,127.00,127.00,127.000000000000000000,1,1,127.00,1,100.00,0.00,0.00
24-December-2020,116.00,121.00,115.00,121.00,118.181818181818181818,110,5,13000.00,110,100.00,6.00,5.00
22-December-2020,118.00,118.00,116.00,116.00,116.734513274336283185,113,5,13191.00,113,100.00,2.00,-2.00
21-December-2020,118.00,118.00,118.00,118.00,118.000000000000000000,11,1,1298.00,11,100.00,0.00,0.00
17-December-2020,117.00,119.00,116.90,118.25,117.750000000000000000,64,3,7536.00,64,100.00,2.10,1.25
16-December-2020,110.75,117.00,110.75,117.00,113.822033898305084745,118,6,13431.00,118,100.00,6.25,6.25
15-December-2020,116.00,118.00,115.50,116.50,116.496688741721854304,151,5,17591.00,151,100.00,2.50,0.50
14-December-2020,118.00,118.00,114.00,117.10,117.124087591240875912,137,6,16046.00,137,100.00,4.00,-0.90
11-December-2020,118.00,118.00,118.00,118.00,118.000000000000000000,1,1,118.00,1,100.00,0.00,0.00
10-December-2020,124.65,124.65,118.75,118.75,121.500000000000000000,2,2,243.00,2,100.00,5.90,-5.90
9-December-2020,118.75,118.75,118.75,118.75,118.740740740740740740,81,1,9618.00,81,100.00,0.00,0.00
8-December-2020,118.75,118.75,118.75,118.75,118.750000000000000000,108,4,12825.00,108,100.00,0.00,0.00
7-December-2020,118.75,118.75,118.75,118.75,118.746268656716417910,67,3,7956.00,67,100.00,0.00,0.00
4-December-2020,118.75,118.75,118.75,118.75,118.600000000000000000,5,4,593.00,5,100.00,0.00,0.00
3-December-2020,130.70,130.70,120.00,125.00,122.285714285714285714,14,6,1712.00,14,100.00,10.70,-5.70
2-December-2020,124.50,124.50,124.50,124.50,124.495575221238938053,113,7,14068.00,113,100.00,0.00,0.00
25-November-2020,118.65,118.65,118.65,118.65,118.000000000000000000,1,1,118.00,1,100.00,0.00,0.00
20-November-2020,118.65,118.65,118.65,118.65,118.644736842105263157,76,3,9017.00,76,100.00,0.00,0.00
17-November-2020,113.00,113.00,113.00,113.00,113.000000000000000000,6,2,678.00,6,100.00,0.00,0.00
13-November-2020,113.00,118.50,113.00,113.00,113.429319371727748691,191,5,21665.00,191,100.00,5.50,0.00
12-November-2020,108.45,113.00,108.45,113.00,112.861111111111111111,36,3,4063.00,36,100.00,4.55,4.55
11-November-2020,113.00,113.00,113.00,113.00,113.000000000000000000,20,1,2260.00,20,100.00,0.00,0.00
10-November-2020,113.00,118.50,113.00,118.50,116.177777777777777777,45,3,5228.00,45,100.00,5.50,5.50
9-November-2020,113.00,113.00,113.00,113.00,113.000000000000000000,45,2,5085.00,45,100.00,0.00,0.00
5-November-2020,118.50,118.50,113.00,113.00,113.794871794871794871,117,4,13314.00,117,100.00,5.50,-5.50
4-November-2020,113.00,113.00,113.00,113.00,113.000000000000000000,105,3,11865.00,105,100.00,0.00,0.00
3-November-2020,113.00,113.00,113.00,113.00,113.000000000000000000,157,5,17741.00,157,100.00,0.00,0.00
2-November-2020,118.45,118.45,112.00,112.00,113.147540983606557377,61,3,6902.00,61,100.00,6.45,-6.45
30-October-2020,112.85,118.45,112.85,112.85,113.038461538461538461,26,3,2939.00,26,100.00,5.60,0.00
27-October-2020,112.85,112.85,112.85,112.85,112.500000000000000000,2,2,225.00,2,100.00,0.00,0.00
22-October-2020,112.85,112.85,112.85,112.85,112.850000000000000000,40,3,4514.00,40,100.00,0.00,0.00
21-October-2020,119.00,119.00,118.75,118.75,118.914285714285714285,35,2,4162.00,35,100.00,0.25,-0.25
19-October-2020,131.10,131.10,125.00,125.00,128.000000000000000000,4,3,512.00,4,100.00,6.10,-6.10
16-October-2020,124.95,124.95,124.90,124.90,124.833333333333333333,6,2,749.00,6,100.00,0.05,-0.05
13-October-2020,119.00,119.00,119.00,119.00,119.000000000000000000,94,1,11186.00,94,100.00,0.00,0.00
12-October-2020,121.50,121.50,121.50,121.50,121.500000000000000000,98,2,11907.00,98,100.00,0.00,0.00
8-October-2020,117.90,130.30,117.90,121.50,126.534412955465587044,247,9,31254.00,247,100.00,12.40,3.60
6-October-2020,124.50,125.00,123.90,124.10,124.226737338044758539,1698,17,210937.00,1698,100.00,1.10,-0.40
5-October-2020,128.00,128.50,126.00,126.00,127.767605633802816901,710,11,90715.00,710,100.00,2.50,-2.00
1-October-2020,128.05,128.50,128.05,128.50,128.495000000000000000,200,5,25699.00,200,100.00,0.45,0.45
30-September-2020,130.65,135.95,130.65,130.65,135.375000000000000000,1424,10,192774.00,1424,100.00,5.30,0.00
29-September-2020,133.30,133.30,133.30,133.30,133.300000000000000000,600,11,79980.00,600,100.00,0.00,0.00
28-September-2020,139.65,139.65,136.00,136.00,137.435474366529169121,1697,12,233228.00,1697,100.00,3.65,-3.65
25-September-2020,134.30,136.95,134.30,136.95,136.543795620437956204,274,7,37413.00,274,100.00,2.65,2.65
24-September-2020,134.30,134.30,134.30,134.30,134.300000000000000000,40,4,5372.00,40,100.00,0.00,0.00
23-September-2020,131.70,131.70,131.70,131.70,131.700000000000000000,50,1,6585.00,50,100.00,0.00,0.00
22-September-2020,129.15,129.15,129.15,129.15,129.142857142857142857,112,3,14464.00,112,100.00,0.00,0.00
21-September-2020,126.65,126.65,126.65,126.65,126.643478260869565217,115,4,14564.00,115,100.00,0.00,0.00
18-September-2020,124.20,124.20,124.20,124.20,124.196078431372549019,102,3,12668.00,102,100.00,0.00,0.00
17-September-2020,121.80,121.80,121.80,121.80,121.791666666666666666,72,2,8769.00,72,100.00,0.00,0.00
16-September-2020,119.45,119.45,119.45,119.45,119.400000000000000000,5,1,597.00,5,100.00,0.00,0.00
15-September-2020,117.15,117.15,117.15,117.15,117.140000000000000000,50,2,5857.00,50,100.00,0.00,0.00
14-September-2020,114.90,114.90,114.90,114.90,114.900000000000000000,20,2,2298.00,20,100.00,0.00,0.00
11-September-2020,112.65,112.65,112.65,112.65,112.647058823529411764,102,5,11490.00,102,100.00,0.00,0.00
10-September-2020,110.45,110.45,110.45,110.45,110.444444444444444444,45,3,4970.00,45,100.00,0.00,0.00
9-September-2020,108.30,108.30,108.30,108.30,108.295774647887323943,71,2,7689.00,71,100.00,0.00,0.00
8-September-2020,106.20,106.20,106.20,106.20,106.192660550458715596,109,5,11575.00,109,100.00,0.00,0.00
7-September-2020,104.00,104.15,104.00,104.15,104.054054054054054054,37,6,3850.00,37,100.00,0.15,0.15
4-September-2020,100.15,102.15,100.15,102.15,101.756032171581769436,373,14,37955.00,373,100.00,2.00,2.00
3-September-2020,98.00,100.15,98.00,100.15,99.548746518105849582,359,7,35738.00,359,100.00,2.15,2.15
2-September-2020,99.15,99.15,97.25,98.20,98.000000000000000000,2,2,196.00,2,100.00,1.90,-0.95
1-September-2020,95.35,97.25,95.35,97.25,96.656250000000000000,160,6,15465.00,160,100.00,1.90,1.90
31-August-2020,93.50,95.35,93.50,95.35,95.310679611650485436,103,8,9817.00,103,100.00,1.85,1.85
28-August-2020,93.50,93.50,93.50,93.50,93.497142857142857142,175,8,16362.00,175,100.00,0.00,0.00
27-August-2020,90.00,91.70,90.00,91.70,91.225000000000000000,40,6,3649.00,40,100.00,1.70,1.70
26-August-2020,87.35,87.35,83.20,87.35,85.430107526881720430,93,10,7945.00,93,100.00,4.15,0.00
25-August-2020,83.20,83.20,83.20,83.20,83.200000000000000000,280,11,23296.00,280,100.00,0.00,0.00
24-August-2020,79.25,79.25,79.25,79.25,79.250000000000000000,40,1,3170.00,40,100.00,0.00,0.00
21-August-2020,75.50,75.50,75.50,75.50,75.496453900709219858,141,5,10645.00,141,100.00,0.00,0.00
