Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
5-January-2021,8.30,8.59,8.00,8.49,8.283961303462321792,19640,46,162697.00,19640,100.00,0.59,0.19
4-January-2021,8.51,8.75,7.95,8.24,8.346587622903412377,13832,57,115450.00,13832,100.00,0.80,-0.27
1-January-2021,8.40,8.40,7.75,8.35,8.079620580626616843,10437,59,84327.00,10437,100.00,0.65,-0.05
31-December-2020,8.40,8.40,8.00,8.11,8.235147711286657288,9241,32,76101.00,9241,100.00,0.40,-0.29
30-December-2020,8.40,8.40,7.91,8.00,8.015878303353320008,9006,32,72191.00,9006,100.00,0.49,-0.40
29-December-2020,8.60,8.60,7.91,8.00,8.003901170351105331,46909,62,375455.00,46909,100.00,0.69,-0.60
28-December-2020,8.60,8.60,8.00,8.30,8.292460015232292460,5252,35,43552.00,5252,100.00,0.60,-0.30
24-December-2020,8.50,8.60,8.09,8.41,8.257868736767819336,7085,37,58507.00,7085,100.00,0.51,-0.09
23-December-2020,8.00,8.71,8.00,8.50,8.452384311512415349,14176,41,119821.00,14176,100.00,0.71,0.50
22-December-2020,8.30,8.30,8.30,8.30,8.299975411851487582,16268,33,135024.00,16268,100.00,0.00,0.00
21-December-2020,8.80,9.55,8.67,8.73,8.749209694415173867,6643,33,58121.00,6643,100.00,0.88,-0.07
18-December-2020,9.00,9.54,8.67,9.12,9.172957371225577264,4504,24,41315.00,4504,100.00,0.87,0.12
17-December-2020,9.94,9.94,9.00,9.12,9.111564507727035943,11518,50,104947.00,11518,100.00,0.94,-0.82
16-December-2020,9.66,9.66,8.75,9.47,9.302068772714565278,14308,30,133094.00,14308,100.00,0.91,-0.19
15-December-2020,9.35,9.98,9.08,9.20,9.528604449581045940,6922,41,65957.00,6922,100.00,0.90,-0.15
14-December-2020,10.00,10.32,9.34,9.54,9.797879985627021200,11132,44,109070.00,11132,100.00,0.98,-0.46
11-December-2020,9.30,9.83,8.96,9.83,9.247005917159763313,21125,39,195343.00,21125,100.00,0.87,0.53
10-December-2020,8.95,9.39,8.51,9.37,9.143234936745050389,13991,34,127923.00,13991,100.00,0.88,0.42
9-December-2020,8.53,8.95,8.26,8.95,8.814407023603914795,13896,56,122485.00,13896,100.00,0.69,0.42
8-December-2020,8.53,8.58,8.13,8.53,8.561375412152614225,10615,34,90879.00,10615,100.00,0.45,0.00
7-December-2020,8.74,8.95,8.13,8.18,8.520670175889074335,31156,70,265470.00,31156,100.00,0.82,-0.56
4-December-2020,8.38,8.77,8.38,8.55,8.540353492333901192,9392,34,80211.00,9392,100.00,0.39,0.17
