Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
5-January-2021,2148.95,2148.95,2075.20,2110.00,2126.483282674772036474,987,60,2098839.00,987,100.00,73.75,-38.95
4-January-2021,2150.00,2174.95,2080.05,2107.05,2129.185393258426966292,356,52,757990.00,356,100.00,94.90,-42.95
1-January-2021,2150.00,2187.00,2050.05,2126.25,2107.274011299435028248,354,63,745975.00,354,100.00,136.95,-23.75
31-December-2020,2050.00,2149.00,2050.00,2130.30,2103.486169321039396479,1193,84,2509459.00,1193,100.00,99.00,80.30
30-December-2020,2060.00,2075.50,2011.05,2074.90,2053.656934306569343065,411,50,844053.00,411,100.00,64.45,14.90
29-December-2020,2116.90,2116.90,2061.05,2085.80,2089.210355987055016181,309,46,645566.00,309,100.00,55.85,-31.10
28-December-2020,2099.95,2149.80,2062.10,2079.95,2094.478658536585365853,328,45,686989.00,328,100.00,87.70,-20.00
24-December-2020,2077.00,2177.00,2062.30,2091.30,2091.629591836734693877,980,59,2049797.00,980,100.00,114.70,14.30
23-December-2020,2024.50,2075.50,1990.00,2073.75,2036.155279503105590062,483,57,983463.00,483,100.00,85.50,49.25
22-December-2020,2001.00,2059.95,1925.00,1976.70,1956.448151487826871055,1109,150,2169701.00,1109,100.00,134.95,-24.30
21-December-2020,2110.00,2120.00,2005.00,2026.30,2066.576388888888888888,576,81,1190348.00,576,100.00,115.00,-83.70
18-December-2020,2101.45,2150.45,2060.05,2102.80,2107.461756373937677053,706,73,1487868.00,706,100.00,90.40,1.35
17-December-2020,2100.00,2123.90,2053.10,2101.45,2108.685891748003549245,1127,86,2376489.00,1127,100.00,70.80,1.45
16-December-2020,2099.95,2099.95,2052.00,2094.00,2084.804005722460658082,699,46,1457278.00,699,100.00,47.95,-5.95
15-December-2020,2042.05,2133.00,2042.05,2069.05,2066.628571428571428571,665,63,1374308.00,665,100.00,90.95,27.00
14-December-2020,2116.00,2116.00,2082.05,2095.60,2094.414772727272727272,352,53,737234.00,352,100.00,33.95,-20.40
11-December-2020,2085.45,2129.00,2050.00,2069.70,2082.798926014319809069,1676,108,3490771.00,1676,100.00,79.00,-15.75
10-December-2020,2100.00,2101.00,2051.00,2085.45,2077.322901849217638691,703,112,1460358.00,703,100.00,50.00,-14.55
9-December-2020,2178.00,2178.00,2055.05,2118.00,2126.152866242038216560,942,112,2002836.00,942,100.00,122.95,-60.00
8-December-2020,2160.00,2160.00,2131.00,2145.20,2147.127777777777777777,720,62,1545932.00,720,100.00,29.00,-14.80
7-December-2020,2195.00,2196.05,2159.95,2159.95,2170.221380471380471380,1188,119,2578223.00,1188,100.00,36.10,-35.05
4-December-2020,2226.00,2240.00,2198.95,2204.20,2215.643603133159268929,766,80,1697183.00,766,100.00,41.05,-21.80
3-December-2020,2239.80,2239.80,2164.00,2217.80,2201.045106382978723404,1175,115,2586228.00,1175,100.00,75.80,-22.00
2-December-2020,2201.00,2237.60,2201.00,2222.90,2215.676293622141997593,831,78,1841227.00,831,100.00,36.60,21.90
1-December-2020,2295.00,2297.70,2152.10,2200.00,2196.417763157894736842,608,95,1335422.00,608,100.00,145.60,-95.00
27-November-2020,2249.90,2249.95,2193.00,2204.65,2202.446298984034833091,2756,127,6069942.00,2756,100.00,56.95,-45.25
26-November-2020,2260.00,2280.00,2210.55,2238.05,2245.075129533678756476,386,51,866599.00,386,100.00,69.45,-21.95
25-November-2020,2349.95,2349.95,2190.05,2220.95,2229.095817490494296577,1315,119,2931261.00,1315,100.00,159.90,-129.00
24-November-2020,2212.05,2304.00,2212.05,2257.50,2239.728070175438596491,228,39,510658.00,228,100.00,91.95,45.45
23-November-2020,2269.95,2269.95,2220.20,2255.70,2249.534566699123661148,1027,93,2310272.00,1027,100.00,49.75,-14.25
20-November-2020,2299.00,2299.00,2225.05,2250.05,2251.608167770419426048,906,104,2039957.00,906,100.00,73.95,-48.95
19-November-2020,2263.50,2317.95,2240.00,2269.00,2288.262430939226519337,1086,104,2485053.00,1086,100.00,77.95,5.50
18-November-2020,2250.00,2322.00,2217.00,2263.45,2278.404731457800511508,1564,120,3563425.00,1564,100.00,105.00,13.45
17-November-2020,2432.45,2432.45,2250.00,2280.25,2306.937735203557988368,2923,245,6743179.00,2923,100.00,182.45,-152.20
14-November-2020,2316.65,2316.65,2280.00,2316.65,2316.441530270163675803,5071,158,11746675.00,5071,100.00,36.65,0.00
13-November-2020,2145.00,2206.35,2100.00,2206.35,2171.874533582089552238,2144,115,4656499.00,2144,100.00,106.35,61.35
12-November-2020,2050.00,2130.00,2045.00,2101.30,2076.292631578947368421,950,80,1972478.00,950,100.00,85.00,51.30
11-November-2020,2020.00,2082.00,1960.00,2046.40,1999.977099236641221374,655,74,1309985.00,655,100.00,122.00,26.40
10-November-2020,2069.00,2069.00,1961.10,1983.60,2009.668364459535936615,1767,100,3551084.00,1767,100.00,107.90,-85.40
9-November-2020,2004.50,2099.95,2004.50,2019.40,2024.672090112640801001,799,83,1617713.00,799,100.00,95.45,14.90
6-November-2020,2030.00,2089.90,2000.05,2049.95,2038.284313725490196078,510,52,1039525.00,510,100.00,89.85,19.95
5-November-2020,2020.00,2075.70,2015.00,2036.60,2032.421319796954314720,394,60,800774.00,394,100.00,60.70,16.60
4-November-2020,2075.00,2075.00,1990.00,2018.45,2027.326344576116681859,1097,113,2223977.00,1097,100.00,85.00,-56.55
3-November-2020,2067.00,2158.40,2067.00,2075.05,2088.346423562412342215,713,58,1488991.00,713,100.00,91.40,8.05
2-November-2020,2140.00,2153.60,2082.05,2119.10,2107.772532188841201716,233,33,491111.00,233,100.00,71.55,-20.90
30-October-2020,2130.00,2174.90,2097.00,2126.30,2121.081805359661495063,709,82,1503847.00,709,100.00,77.90,-3.70
29-October-2020,2183.00,2199.95,2140.00,2140.00,2156.846153846153846153,624,59,1345872.00,624,100.00,59.95,-43.00
28-October-2020,2150.10,2239.50,2150.10,2198.90,2184.430362116991643454,718,62,1568421.00,718,100.00,89.40,48.80
27-October-2020,2166.30,2219.50,2166.30,2206.30,2200.526737967914438502,374,50,822997.00,374,100.00,53.20,40.00
26-October-2020,2229.95,2229.95,2160.10,2207.20,2205.253012048192771084,249,62,549108.00,249,100.00,69.85,-22.75
23-October-2020,2175.00,2199.80,2175.00,2176.45,2182.821969696969696969,264,43,576265.00,264,100.00,24.80,1.45
22-October-2020,2203.00,2203.00,2160.10,2197.95,2177.767730496453900709,564,64,1228261.00,564,100.00,42.90,-5.05
21-October-2020,2224.00,2244.60,2180.20,2203.55,2215.621689785624211853,793,74,1756988.00,793,100.00,64.40,-20.45
20-October-2020,2175.00,2225.00,2135.20,2201.10,2189.386867088607594936,1264,58,2767385.00,1264,100.00,89.80,26.10
19-October-2020,2180.00,2225.00,2160.00,2176.50,2199.163455149501661129,1505,92,3309741.00,1505,100.00,65.00,-3.50
16-October-2020,2196.95,2198.50,2140.00,2162.70,2173.382642998027613412,507,46,1101905.00,507,100.00,58.50,-34.25
15-October-2020,2244.80,2244.80,2153.00,2157.80,2181.203278688524590163,610,74,1330534.00,610,100.00,91.80,-87.00
14-October-2020,2175.00,2224.95,2152.00,2195.15,2181.249294449670743179,1063,71,2318668.00,1063,100.00,72.95,20.15
13-October-2020,2144.90,2190.00,2130.00,2174.70,2157.664881749219098616,2241,193,4835327.00,2241,100.00,60.00,29.80
12-October-2020,2000.05,2145.90,2000.05,2120.70,2120.227864583333333333,768,89,1628335.00,768,100.00,145.85,120.65
9-October-2020,2102.00,2102.00,2052.15,2063.90,2072.522542498152254249,1353,65,2804123.00,1353,100.00,49.85,-38.10
8-October-2020,2185.00,2185.00,2065.05,2095.90,2129.254545454545454545,2420,137,5152796.00,2420,100.00,119.95,-89.10
7-October-2020,2240.00,2240.00,2153.15,2173.65,2188.205223880597014925,536,65,1172878.00,536,100.00,86.85,-66.35
6-October-2020,2230.00,2244.95,2154.10,2198.65,2200.883534136546184738,747,95,1644060.00,747,100.00,90.85,-31.35
5-October-2020,2239.95,2250.00,2170.05,2236.60,2218.307237813884785819,1354,117,3003588.00,1354,100.00,79.95,-3.35
1-October-2020,2145.00,2150.00,2100.15,2147.75,2141.369268897149938042,807,67,1728085.00,807,100.00,49.85,2.75
30-September-2020,2084.30,2156.10,2075.05,2116.25,2142.992633517495395948,1086,68,2327290.00,1086,100.00,81.05,31.95
29-September-2020,2156.00,2156.00,2100.05,2142.35,2132.962237762237762237,715,54,1525068.00,715,100.00,55.95,-13.65
28-September-2020,2138.00,2157.00,2061.00,2153.50,2126.423460410557184750,1705,111,3625552.00,1705,100.00,96.00,15.50
25-September-2020,1945.00,2060.00,1945.00,2055.20,2026.867469879518072289,1162,81,2355220.00,1162,100.00,115.00,110.20
