Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
4-January-2021,2.36,2.36,2.36,2.36,2.360000000000000000,100,1,236.00,100,100.00,0.00,0.00
1-January-2021,2.47,2.47,2.36,2.36,2.357954545454545454,352,4,830.00,352,100.00,0.11,-0.11
29-December-2020,2.42,2.42,2.36,2.36,2.416528925619834710,605,6,1462.00,605,100.00,0.06,-0.06
28-December-2020,2.42,2.42,2.42,2.42,2.420000000000000000,100,2,242.00,100,100.00,0.00,0.00
24-December-2020,2.42,2.42,2.42,2.42,2.420000000000000000,250,3,605.00,250,100.00,0.00,0.00
23-December-2020,2.42,2.42,2.42,2.42,2.420000000000000000,700,2,1694.00,700,100.00,0.00,0.00
22-December-2020,2.42,2.42,2.42,2.42,2.419047619047619047,525,2,1270.00,525,100.00,0.00,0.00
16-December-2020,2.42,2.42,2.42,2.42,2.418867924528301886,530,2,1282.00,530,100.00,0.00,0.00
15-December-2020,2.42,2.42,2.42,2.42,2.419354838709677419,403,2,975.00,403,100.00,0.00,0.00
14-December-2020,2.54,2.54,2.42,2.42,2.537052810902896081,2348,11,5957.00,2348,100.00,0.12,-0.12
11-December-2020,2.54,2.54,2.54,2.54,2.539640239840106595,1501,5,3812.00,1501,100.00,0.00,0.00
10-December-2020,2.67,2.67,2.54,2.54,2.666378565254969749,1157,8,3085.00,1157,100.00,0.13,-0.13
9-December-2020,2.55,2.55,2.55,2.55,2.549803407601572739,1526,10,3891.00,1526,100.00,0.00,0.00
8-December-2020,2.44,2.44,2.43,2.44,2.435039370078740157,1016,5,2474.00,1016,100.00,0.01,0.00
7-December-2020,2.24,2.35,2.24,2.33,2.294244604316546762,1390,8,3189.00,1390,100.00,0.11,0.09
4-December-2020,2.24,2.24,2.24,2.24,2.239766081871345029,1026,4,2298.00,1026,100.00,0.00,0.00
3-December-2020,2.22,2.33,2.22,2.24,2.268148148148148148,1350,5,3062.00,1350,100.00,0.11,0.02
