Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
5-January-2021,93.20,93.20,91.80,93.00,92.749424022890886394,1754410,3115,162720517.00,1226950,69.94,1.40,-0.20
4-January-2021,91.70,94.00,91.70,93.80,93.039231978792860471,1789586,7811,166501707.00,858170,47.95,2.30,2.10
1-January-2021,91.40,91.70,91.10,91.50,91.404309592191341519,585299,3361,53498851.00,332509,56.81,0.60,0.10
31-December-2020,90.80,91.60,90.30,90.95,90.842768017970757760,905471,4229,82255492.00,268233,29.62,1.30,0.15
30-December-2020,91.75,91.75,89.95,90.90,90.675279806525738986,871227,4581,78998752.00,267470,30.70,1.80,-0.85
29-December-2020,91.80,92.50,90.50,91.20,91.348034537183177049,538550,2198,49195484.00,138211,25.66,2.00,-0.60
28-December-2020,91.65,91.95,90.95,91.65,91.414523947387800542,692539,2948,63308123.00,174390,25.18,1.00,0.00
24-December-2020,88.60,91.20,88.30,90.20,90.265069908890512498,1601370,7135,144547775.00,548497,34.25,2.90,1.60
23-December-2020,88.80,88.95,86.30,88.20,87.867157236999438580,1563894,6015,137414920.00,786492,50.29,2.65,-0.60
22-December-2020,85.70,88.50,84.20,88.00,86.325099988692686746,2715057,6688,234377567.00,1250936,46.07,4.30,2.30
21-December-2020,93.05,93.50,84.60,86.95,88.971836339369653706,4151591,20319,369374675.00,1069767,25.77,8.90,-6.10
18-December-2020,95.50,95.90,93.30,93.95,93.761925587527198211,5999935,3351,562565459.00,5024177,83.74,2.60,-1.55
17-December-2020,96.35,96.90,95.00,95.35,95.892898761740881756,1155897,5266,110842314.00,422363,36.54,1.90,-1.00
16-December-2020,96.50,97.40,95.80,96.35,96.654515503890831258,1303963,3901,126033912.00,296310,22.72,1.60,-0.15
15-December-2020,96.45,96.45,94.35,95.40,95.193581555400843936,1554146,6828,147944724.00,512188,32.96,2.10,-1.05
14-December-2020,94.55,96.80,94.55,96.30,95.910141348572636938,2496877,9634,239475826.00,1006556,40.31,2.25,1.75
11-December-2020,93.55,96.10,93.05,93.85,94.886594445371598824,3583246,12975,340002010.00,979630,27.34,3.05,0.30
10-December-2020,94.20,94.20,91.20,92.50,92.199661027055396144,1777723,6293,163905458.00,467435,26.29,3.00,-1.70
9-December-2020,91.25,94.20,91.10,93.95,92.914965246002623949,2701272,10445,250988594.00,1227812,45.45,3.10,2.70
8-December-2020,92.45,92.45,90.00,91.05,91.082947958132037351,832522,3352,75828558.00,262653,31.55,2.45,-1.40
7-December-2020,90.70,92.20,90.45,91.65,91.423440541736477479,1459898,7539,133468898.00,632893,43.35,1.75,0.95
4-December-2020,90.45,91.40,89.05,90.40,90.348975832564455199,1838176,8147,166077319.00,717363,39.03,2.35,-0.05
3-December-2020,89.75,90.10,87.60,89.90,89.043613564164080104,1481374,4911,131906894.00,460427,31.08,2.50,0.15
2-December-2020,86.20,89.30,85.80,88.35,88.425621022849566158,1825899,6354,161456253.00,402461,22.04,3.50,2.15
1-December-2020,85.00,86.00,84.10,85.80,85.304936542365164382,632548,2869,53959467.00,247478,39.12,1.90,0.80
27-November-2020,85.60,86.20,84.05,84.55,85.195468601459678578,931986,5441,79400984.00,365559,39.22,2.15,-1.05
26-November-2020,86.00,86.25,84.55,85.60,85.246774610515972285,777503,3967,66279623.00,229106,29.47,1.70,-0.40
25-November-2020,86.80,87.10,85.50,85.75,86.247787505946858087,760906,2539,65626459.00,163477,21.48,1.60,-1.05
24-November-2020,87.00,87.40,85.80,86.10,86.424404493292723040,866447,3033,74882166.00,237642,27.43,1.60,-0.90
23-November-2020,85.25,86.60,84.05,86.40,85.547480558909121232,1882739,6972,161063578.00,685634,36.42,2.55,1.15
20-November-2020,85.00,85.75,83.40,84.85,84.264659319640855149,619026,2289,52162015.00,177399,28.66,2.35,-0.15
19-November-2020,85.00,86.60,84.50,84.65,85.650794800555665806,1007800,5233,86318871.00,462217,45.86,2.10,-0.35
18-November-2020,84.55,85.50,84.25,85.25,84.822901143110515102,462335,1713,39216596.00,106255,22.98,1.25,0.70
17-November-2020,87.00,87.30,84.50,84.90,85.434679576441830877,1996420,7084,170563503.00,563002,28.20,2.80,-2.10
14-November-2020,85.45,86.95,84.90,86.65,86.259612786456959307,625443,4933,53950471.00,410286,65.60,2.05,1.20
13-November-2020,84.50,85.15,83.70,84.75,84.485828373717481421,735272,3356,62120064.00,255410,34.74,1.45,0.25
12-November-2020,84.60,85.45,84.00,85.30,84.780395578824898196,691038,1744,58586475.00,239708,34.69,1.45,0.70
11-November-2020,84.15,85.20,83.20,84.95,84.440013122268668060,673664,2611,56884197.00,195786,29.06,2.00,0.80
10-November-2020,81.45,84.45,81.10,84.15,83.098001097129550848,1786480,8219,148452917.00,1003720,56.18,3.35,2.70
9-November-2020,80.85,81.45,80.10,81.20,80.863906600845849124,477863,1782,38641869.00,110489,23.12,1.35,0.35
6-November-2020,79.90,80.90,79.70,80.20,80.215659552749637584,932632,3976,74811691.00,389730,41.79,1.20,0.30
5-November-2020,78.50,80.20,78.25,79.80,79.299587788586315951,1108897,4747,87935075.00,493844,44.53,1.95,1.30
4-November-2020,78.60,78.60,76.90,77.95,77.749510735406418156,563090,2789,43779972.00,160643,28.53,1.70,-0.65
3-November-2020,78.30,79.15,77.40,78.00,78.045151118071313667,469335,2018,36629321.00,135167,28.80,1.75,-0.30
2-November-2020,80.70,80.70,77.65,78.10,78.450263594092657556,1269945,4792,99627520.00,357269,28.13,3.05,-2.60
30-October-2020,79.60,81.90,78.95,79.55,80.350695085964761366,2673770,10953,214839278.00,743811,27.82,2.95,-0.05
29-October-2020,77.40,78.90,76.20,78.45,77.026011251185465112,2073026,4731,159676924.00,1317314,63.55,2.70,1.05
28-October-2020,78.10,78.40,77.10,78.05,77.704414643873610934,441304,2356,34291269.00,137752,31.21,1.30,-0.05
