Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
5-January-2021,962.00,996.65,960.90,978.60,980.989720503714248934,264118,8103,259097043.00,65717,24.88,35.75,16.60
4-January-2021,932.05,969.30,926.65,966.55,949.573416186723249469,362890,12829,344590697.00,144880,39.92,42.65,34.50
1-January-2021,925.00,934.50,914.15,927.90,926.624123438858000071,83993,2291,77829940.00,8361,9.95,20.35,2.90
31-December-2020,907.00,942.40,905.00,920.80,927.855146832473853058,393067,10572,364709239.00,127227,32.37,37.40,13.80
30-December-2020,901.20,909.95,892.50,906.85,899.534499138527929407,62103,1645,55863791.00,9052,14.58,17.45,5.65
29-December-2020,910.15,919.05,897.45,903.55,908.997565235801619647,56679,2013,51521073.00,10157,17.92,21.60,-6.60
28-December-2020,919.95,921.00,903.95,907.95,910.936511301930574696,169794,5049,154671554.00,59847,35.25,17.05,-12.00
24-December-2020,900.00,912.00,878.85,909.00,900.550959632287152856,228004,7343,205329221.00,93809,41.14,33.15,9.00
23-December-2020,864.95,892.45,848.60,889.90,878.262015689085334289,50226,1932,44111588.00,12633,25.15,43.85,24.95
22-December-2020,845.00,860.00,822.00,856.80,845.833905150198084541,259990,3060,219908357.00,37484,14.42,38.00,11.80
21-December-2020,891.95,905.40,801.00,845.70,875.501601281024819855,254796,6219,223074306.00,22424,8.80,104.40,-46.25
18-December-2020,874.35,888.70,863.00,885.95,875.968359410742062402,54645,1554,47867291.00,11864,21.71,25.70,11.60
17-December-2020,880.00,889.90,869.25,871.90,879.604045774013335736,110980,3071,97618457.00,21020,18.94,20.65,-8.10
16-December-2020,880.50,884.10,870.55,875.75,876.811605178693786288,55458,1558,48626218.00,10791,19.46,13.55,-4.75
15-December-2020,892.95,894.05,871.40,874.05,879.757930599707590573,74553,2038,65588593.00,19198,25.75,22.65,-18.90
14-December-2020,899.95,905.65,888.00,889.05,894.548055335224446446,74383,2350,66539168.00,20361,27.37,17.65,-10.90
11-December-2020,905.95,905.95,887.85,897.35,897.295956019659690165,66939,1772,60064094.00,10124,15.12,18.10,-8.60
10-December-2020,894.10,907.95,888.85,898.80,897.924169789141135846,108888,2765,97773167.00,17351,15.93,19.10,4.70
9-December-2020,900.00,907.70,885.15,887.70,895.118421052631578947,86944,2367,77825176.00,16661,19.16,22.55,-12.30
8-December-2020,913.20,917.55,888.65,895.75,902.322078832431655193,111274,3811,100404987.00,27477,24.69,28.90,-17.45
7-December-2020,900.65,923.00,898.00,910.90,911.513295735536158628,128199,4414,116855093.00,32448,25.31,25.00,10.25
4-December-2020,898.50,909.35,892.60,900.45,901.534890206572333517,150601,4986,135772056.00,46556,30.91,16.75,1.95
3-December-2020,899.00,902.60,887.80,898.35,895.642405008108532268,57347,1772,51362405.00,10289,17.94,14.80,-0.65
2-December-2020,897.50,905.50,880.85,889.05,892.247439603701497741,137674,4812,122839274.00,34572,25.11,24.65,-8.45
1-December-2020,870.00,899.05,870.00,897.25,890.145461343449634317,109658,4132,97611571.00,45402,41.40,29.05,27.25
27-November-2020,870.50,893.35,865.00,868.05,880.833075305006310475,118850,3269,104687011.00,20061,16.88,28.35,-2.45
26-November-2020,854.70,872.85,850.05,870.50,862.008165755198578751,93439,2794,80545181.00,15900,17.02,22.80,15.80
25-November-2020,882.50,889.10,850.65,852.65,866.156775869920441456,186655,6555,161672493.00,48745,26.12,38.45,-29.85
24-November-2020,855.00,883.65,845.20,880.15,867.678774373897303118,174572,5488,151472419.00,57221,32.78,38.45,25.15
23-November-2020,835.00,863.50,834.95,847.95,852.612638372204239638,198649,9090,169370648.00,74228,37.37,28.55,12.95
20-November-2020,830.00,849.00,825.25,833.40,836.261054346028070086,78589,2298,65720920.00,21018,26.74,23.75,3.40
19-November-2020,837.00,861.80,821.85,829.45,846.184857204740245675,161595,5862,136739242.00,38846,24.04,39.95,-7.55
18-November-2020,850.05,859.00,830.50,835.15,841.365234030425991016,73687,2229,61997680.00,18627,25.28,28.50,-14.90
17-November-2020,858.00,875.85,848.55,855.25,862.592801370408732371,251020,8856,216528045.00,93221,37.14,27.30,-2.75
14-November-2020,860.00,863.95,848.05,852.55,855.612890860303378785,36522,1622,31248694.00,20307,55.60,15.90,-7.45
13-November-2020,841.10,860.20,833.40,858.15,848.008705265624084812,136584,3849,115824421.00,27198,19.91,26.80,17.05
12-November-2020,815.90,863.60,801.35,838.95,845.249269496953744777,869264,32067,734744761.00,272142,31.31,62.25,23.05
