Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
5-January-2021,14.45,14.45,14.45,14.45,14.450000000000000000,100,1,1445.00,100,100.00,0.00,0.00
18-December-2020,14.45,14.45,14.45,14.45,14.450000000000000000,100,1,1445.00,100,100.00,0.00,0.00
2-December-2020,15.20,15.20,15.20,15.20,15.200000000000000000,100,1,1520.00,100,100.00,0.00,0.00
26-November-2020,15.95,15.95,15.95,15.95,15.950000000000000000,100,1,1595.00,100,100.00,0.00,0.00
25-November-2020,15.20,15.20,15.20,15.20,15.200000000000000000,100,1,1520.00,100,100.00,0.00,0.00
24-November-2020,14.50,14.50,14.50,14.50,14.500000000000000000,400,1,5800.00,400,100.00,0.00,0.00
23-November-2020,15.25,15.25,15.25,15.25,15.250000000000000000,200,1,3050.00,200,100.00,0.00,0.00
20-November-2020,16.05,16.05,16.05,16.05,16.050000000000000000,400,1,6420.00,400,100.00,0.00,0.00
19-November-2020,16.05,16.05,16.05,16.05,16.050000000000000000,400,1,6420.00,400,100.00,0.00,0.00
18-November-2020,16.85,16.85,16.85,16.85,16.850000000000000000,200,1,3370.00,200,100.00,0.00,0.00
11-November-2020,16.85,16.85,16.85,16.85,16.850000000000000000,100,1,1685.00,100,100.00,0.00,0.00
15-October-2020,17.75,17.75,17.70,17.70,17.716666666666666666,300,3,5315.00,300,100.00,0.05,-0.05
12-October-2020,18.60,18.60,18.60,18.60,18.600000000000000000,100,1,1860.00,100,100.00,0.00,0.00
24-September-2020,19.55,19.55,19.55,19.55,19.550000000000000000,500,1,9775.00,500,100.00,0.00,0.00
24-August-2020,20.55,20.55,20.55,20.55,20.550000000000000000,100,1,2055.00,100,100.00,0.00,0.00
21-August-2020,21.60,21.60,21.60,21.60,21.600000000000000000,100,1,2160.00,100,100.00,0.00,0.00
18-August-2020,22.00,24.10,22.00,22.70,22.687500000000000000,4000,3,90750.00,4000,100.00,2.10,0.70
17-August-2020,20.95,23.15,20.95,23.15,22.050000000000000000,200,2,4410.00,200,100.00,2.20,2.20
5-August-2020,19.95,22.05,19.95,22.05,21.000000000000000000,200,2,4200.00,200,100.00,2.10,2.10
24-July-2020,21.00,21.00,21.00,21.00,21.000000000000000000,100,1,2100.00,100,100.00,0.00,0.00
21-July-2020,21.15,21.15,21.15,21.15,21.150000000000000000,2100,4,44415.00,2100,100.00,0.00,0.00
17-July-2020,22.25,22.25,22.25,22.25,22.250000000000000000,3900,3,86775.00,3900,100.00,0.00,0.00
10-July-2020,24.00,24.00,23.40,23.40,23.586206896551724137,2900,5,68400.00,2900,100.00,0.60,-0.60
9-July-2020,24.00,25.20,24.00,24.60,24.171428571428571428,700,4,16920.00,700,100.00,1.20,0.60
7-July-2020,24.00,24.00,24.00,24.00,24.000000000000000000,300,1,7200.00,300,100.00,0.00,0.00
6-July-2020,25.25,25.25,25.25,25.25,25.250000000000000000,500,1,12625.00,500,100.00,0.00,0.00
3-July-2020,23.20,25.60,23.20,25.60,23.680000000000000000,500,3,11840.00,500,100.00,2.40,2.40
2-July-2020,24.40,24.45,24.40,24.40,24.412500000000000000,1200,4,29295.00,1200,100.00,0.05,0.00
30-June-2020,21.40,23.60,21.40,23.30,22.750000000000000000,3800,10,86450.00,3800,100.00,2.20,1.90
29-June-2020,22.50,22.50,22.50,22.50,22.500000000000000000,200,1,4500.00,200,100.00,0.00,0.00
25-June-2020,19.45,21.45,19.45,21.45,21.092857142857142857,700,3,14765.00,700,100.00,2.00,2.00
19-June-2020,20.45,20.45,20.45,20.45,20.450000000000000000,100,1,2045.00,100,100.00,0.00,0.00
18-June-2020,20.50,21.50,20.50,21.50,21.200000000000000000,500,3,10600.00,500,100.00,1.00,1.00
12-June-2020,20.50,20.50,20.50,20.50,20.500000000000000000,200,1,4100.00,200,100.00,0.00,0.00
13-May-2020,20.50,20.50,20.50,20.50,20.500000000000000000,100,1,2050.00,100,100.00,0.00,0.00
5-May-2020,19.85,19.90,19.85,19.90,19.858333333333333333,600,2,11915.00,600,100.00,0.05,0.05
4-May-2020,19.00,19.00,19.00,19.00,19.000000000000000000,500,1,9500.00,500,100.00,0.00,0.00
7-April-2020,19.95,19.95,19.95,19.95,19.950000000000000000,100,1,1995.00,100,100.00,0.00,0.00
1-April-2020,19.40,19.40,19.40,19.40,19.400000000000000000,500,1,9700.00,500,100.00,0.00,0.00
29-January-2020,18.50,18.50,18.50,18.50,18.500000000000000000,800,2,14800.00,800,100.00,0.00,0.00
28-January-2020,19.45,19.45,19.45,19.45,19.450000000000000000,100,1,1945.00,100,100.00,0.00,0.00
27-January-2020,20.45,20.45,20.45,20.45,20.450000000000000000,200,1,4090.00,200,100.00,0.00,0.00
20-January-2020,21.50,21.50,21.50,21.50,21.500000000000000000,200,1,4300.00,200,100.00,0.00,0.00
17-January-2020,21.55,21.55,21.55,21.55,21.550000000000000000,800,4,17240.00,800,100.00,0.00,0.00
14-January-2020,22.65,22.65,22.65,22.65,22.650000000000000000,100,1,2265.00,100,100.00,0.00,0.00
10-January-2020,22.65,22.65,22.65,22.65,22.650000000000000000,500,3,11325.00,500,100.00,0.00,0.00
9-January-2020,23.60,23.80,21.60,21.60,23.300000000000000000,1500,5,34950.00,1500,100.00,2.20,-2.00
7-January-2020,22.70,22.70,22.70,22.70,22.700000000000000000,100,1,2270.00,100,100.00,0.00,0.00
31-December-2019,23.85,23.85,23.85,23.85,23.850000000000000000,500,2,11925.00,500,100.00,0.00,0.00
30-December-2019,22.75,22.75,20.65,22.75,22.567391304347826086,4600,3,103810.00,4600,100.00,2.10,0.00
27-December-2019,23.90,23.90,21.70,21.70,23.271428571428571428,700,3,16290.00,700,100.00,2.20,-2.20
26-December-2019,22.80,22.80,22.80,22.80,22.800000000000000000,800,3,18240.00,800,100.00,0.00,0.00
24-December-2019,21.75,21.75,21.75,21.75,21.750000000000000000,100,1,2175.00,100,100.00,0.00,0.00
20-December-2019,21.75,21.75,21.75,21.75,21.750000000000000000,500,1,10875.00,500,100.00,0.00,0.00
17-December-2019,20.75,20.75,20.75,20.75,20.750000000000000000,700,2,14525.00,700,100.00,0.00,0.00
13-December-2019,21.80,21.80,21.80,21.80,21.800000000000000000,800,2,17440.00,800,100.00,0.00,0.00
12-December-2019,20.80,20.80,20.80,20.80,20.800000000000000000,500,1,10400.00,500,100.00,0.00,0.00
11-December-2019,19.85,19.85,19.85,19.85,19.850000000000000000,1000,1,19850.00,1000,100.00,0.00,0.00
6-December-2019,18.95,18.95,18.95,18.95,18.950000000000000000,100,1,1895.00,100,100.00,0.00,0.00
2-December-2019,18.05,18.05,18.05,18.05,18.050000000000000000,500,1,9025.00,500,100.00,0.00,0.00
27-November-2019,19.00,19.00,19.00,19.00,19.000000000000000000,200,1,3800.00,200,100.00,0.00,0.00
25-November-2019,19.95,19.95,19.95,19.95,19.950000000000000000,100,1,1995.00,100,100.00,0.00,0.00
19-November-2019,19.85,19.85,19.85,19.85,19.850000000000000000,300,2,5955.00,300,100.00,0.00,0.00
