Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
10-September-2020,29.50,33.00,29.50,31.25,31.757142857142857142,21000,7,666900.00,12000,57.14,3.50,1.75
7-September-2020,23.20,28.90,23.20,28.90,25.116666666666666666,9000,3,226050.00,6000,66.67,5.70,5.70
4-September-2020,28.90,28.90,28.90,28.90,28.900000000000000000,15000,3,433500.00,15000,100.00,0.00,0.00
3-September-2020,36.10,36.10,36.00,36.10,36.083333333333333333,18000,5,649500.00,12000,66.67,0.10,0.00
2-September-2020,36.10,36.10,36.10,36.10,36.100000000000000000,21000,7,758100.00,18000,85.71,0.00,0.00
31-August-2020,36.00,36.00,36.00,36.00,36.000000000000000000,9000,1,324000.00,9000,100.00,0.00,0.00
27-August-2020,36.00,36.00,36.00,36.00,36.000000000000000000,12000,2,432000.00,12000,100.00,0.00,0.00
26-August-2020,36.00,36.00,36.00,36.00,36.000000000000000000,12000,1,432000.00,12000,100.00,0.00,0.00
17-August-2020,36.10,36.10,36.10,36.10,36.100000000000000000,12000,3,433200.00,9000,75.00,0.00,0.00
14-August-2020,36.00,36.00,36.00,36.00,36.000000000000000000,15000,3,540000.00,15000,100.00,0.00,0.00
11-August-2020,36.00,36.00,36.00,36.00,36.000000000000000000,33000,9,1188000.00,33000,100.00,0.00,0.00
7-August-2020,36.00,36.00,36.00,36.00,36.000000000000000000,12000,2,432000.00,12000,100.00,0.00,0.00
31-July-2020,36.00,36.00,36.00,36.00,36.000000000000000000,12000,3,432000.00,12000,100.00,0.00,0.00
29-July-2020,36.00,36.00,36.00,36.00,36.000000000000000000,33000,11,1188000.00,33000,100.00,0.00,0.00
14-July-2020,33.50,33.50,33.50,33.50,33.500000000000000000,3000,1,100500.00,3000,100.00,0.00,0.00
8-July-2020,35.95,35.95,35.95,35.95,35.950000000000000000,6000,2,215700.00,6000,100.00,0.00,0.00
7-July-2020,35.95,35.95,35.95,35.95,35.950000000000000000,12000,2,431400.00,12000,100.00,0.00,0.00
2-July-2020,35.95,35.95,35.95,35.95,35.950000000000000000,12000,2,431400.00,12000,100.00,0.00,0.00
29-June-2020,35.95,35.95,35.95,35.95,35.950000000000000000,6000,1,215700.00,6000,100.00,0.00,0.00
16-June-2020,36.00,36.00,36.00,36.00,36.000000000000000000,15000,3,540000.00,15000,100.00,0.00,0.00
15-June-2020,36.00,36.00,36.00,36.00,36.000000000000000000,12000,4,432000.00,12000,100.00,0.00,0.00
12-June-2020,36.00,36.00,36.00,36.00,36.000000000000000000,9000,2,324000.00,9000,100.00,0.00,0.00
11-June-2020,36.00,36.00,36.00,36.00,36.000000000000000000,21000,5,756000.00,21000,100.00,0.00,0.00
10-June-2020,36.00,36.00,36.00,36.00,36.000000000000000000,12000,1,432000.00,12000,100.00,0.00,0.00
5-June-2020,36.00,36.00,36.00,36.00,36.000000000000000000,156000,16,5616000.00,156000,100.00,0.00,0.00
4-June-2020,36.00,36.00,36.00,36.00,36.000000000000000000,108000,14,3888000.00,108000,100.00,0.00,0.00
26-May-2020,36.00,36.00,36.00,36.00,36.000000000000000000,3000,1,108000.00,3000,100.00,0.00,0.00
14-May-2020,36.15,36.20,36.00,36.10,36.137500000000000000,12000,4,433650.00,6000,50.00,0.20,-0.05
13-May-2020,36.00,36.00,36.00,36.00,36.000000000000000000,12000,1,432000.00,12000,100.00,0.00,0.00
8-May-2020,36.00,36.00,36.00,36.00,36.000000000000000000,9000,3,324000.00,9000,100.00,0.00,0.00
7-May-2020,36.00,36.00,36.00,36.00,36.000000000000000000,21000,7,756000.00,21000,100.00,0.00,0.00
5-May-2020,36.50,36.75,33.50,36.75,35.812500000000000000,12000,3,429750.00,12000,100.00,3.25,0.25
24-April-2020,34.50,34.50,34.30,34.30,34.433333333333333333,9000,2,309900.00,9000,100.00,0.20,-0.20
23-April-2020,34.50,34.50,34.25,34.25,34.375000000000000000,24000,3,825000.00,24000,100.00,0.25,-0.25
22-April-2020,34.00,34.00,34.00,34.00,34.000000000000000000,3000,1,102000.00,3000,100.00,0.00,0.00
21-April-2020,36.00,36.00,36.00,36.00,36.000000000000000000,9000,2,324000.00,9000,100.00,0.00,0.00
20-April-2020,35.50,35.50,34.75,34.75,34.954545454545454545,33000,4,1153500.00,33000,100.00,0.75,-0.75
17-April-2020,35.85,35.85,34.00,35.00,35.051785714285714285,84000,21,2944350.00,81000,96.43,1.85,-0.85
16-April-2020,35.70,35.70,35.70,35.70,35.700000000000000000,12000,1,428400.00,12000,100.00,0.00,0.00
13-April-2020,31.05,36.00,31.05,36.00,35.010000000000000000,15000,2,525150.00,15000,100.00,4.95,4.95
9-April-2020,35.90,35.90,35.90,35.90,35.900000000000000000,15000,5,538500.00,15000,100.00,0.00,0.00
8-April-2020,35.95,35.95,35.95,35.95,35.950000000000000000,15000,5,539250.00,15000,100.00,0.00,0.00
7-April-2020,34.25,36.00,34.25,36.00,35.650000000000000000,15000,5,534750.00,15000,100.00,1.75,1.75
3-April-2020,35.90,35.90,35.90,35.90,35.900000000000000000,15000,5,538500.00,15000,100.00,0.00,0.00
1-April-2020,36.00,36.00,36.00,36.00,36.000000000000000000,15000,4,540000.00,15000,100.00,0.00,0.00
31-March-2020,35.90,35.90,35.45,35.45,35.754545454545454545,66000,15,2359800.00,66000,100.00,0.45,-0.45
27-March-2020,35.90,36.00,35.90,36.00,35.994117647058823529,51000,16,1835700.00,51000,100.00,0.10,0.10
26-March-2020,36.00,36.00,35.95,35.95,35.966666666666666666,45000,15,1618500.00,45000,100.00,0.05,-0.05
25-March-2020,36.00,36.00,36.00,36.00,36.000000000000000000,96000,27,3456000.00,96000,100.00,0.00,0.00
