Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
14-July-2020,3.27,3.27,2.98,3.26,2.984022941417451863,2441,8,7284.00,2441,100.00,0.29,-0.01
13-July-2020,3.43,3.43,3.12,3.12,3.293112947658402203,1815,7,5977.00,1815,100.00,0.31,-0.31
10-July-2020,3.30,3.30,3.27,3.27,3.270163285502226620,2021,5,6609.00,2021,100.00,0.03,-0.03
9-July-2020,3.44,3.44,3.44,3.44,3.440000000000000000,2700,5,9288.00,2700,100.00,0.00,0.00
8-July-2020,3.95,4.00,3.62,3.62,3.668014471164077463,9398,22,34472.00,9398,100.00,0.38,-0.33
7-July-2020,3.80,3.81,3.60,3.81,3.779038461538461538,5200,23,19651.00,5200,100.00,0.21,0.01
6-July-2020,3.63,3.63,3.31,3.63,3.572486535008976660,17824,52,63676.00,17824,100.00,0.32,0.00
3-July-2020,3.47,3.47,3.31,3.46,3.466213734851266984,54460,34,188770.00,54460,100.00,0.16,-0.01
2-July-2020,3.31,3.31,3.01,3.31,3.304544588414634146,41984,30,138738.00,41984,100.00,0.30,0.00
1-July-2020,3.16,3.16,3.16,3.16,3.159917305119785966,8223,7,25984.00,8223,100.00,0.00,0.00
30-June-2020,3.01,3.01,3.01,3.01,3.009914204003813155,10490,6,31574.00,10490,100.00,0.00,0.00
29-June-2020,2.87,2.87,2.87,2.87,2.867692307692307692,325,2,932.00,325,100.00,0.00,0.00
26-June-2020,2.74,2.74,2.74,2.74,2.739820964481663297,3463,4,9488.00,3463,100.00,0.00,0.00
25-June-2020,2.61,2.61,2.61,2.61,2.609949302915082382,6312,12,16474.00,6312,100.00,0.00,0.00
24-June-2020,2.49,2.49,2.49,2.49,2.489778289663115462,3473,5,8647.00,3473,100.00,0.00,0.00
23-June-2020,2.38,2.38,2.38,2.38,2.366666666666666666,60,2,142.00,60,100.00,0.00,0.00
22-June-2020,2.27,2.27,2.27,2.27,2.269955156950672645,2230,4,5062.00,2230,100.00,0.00,0.00
19-June-2020,2.17,2.17,2.17,2.17,2.169971671388101983,3177,13,6894.00,3177,100.00,0.00,0.00
18-June-2020,1.89,2.07,1.89,2.07,1.988672460293676955,16685,18,33181.00,16685,100.00,0.18,0.18
17-June-2020,1.98,1.98,1.90,1.98,1.978472922973427514,2973,6,5882.00,2973,100.00,0.08,0.00
16-June-2020,2.00,2.00,2.00,2.00,2.000000000000000000,1551,4,3102.00,1551,100.00,0.00,0.00
15-June-2020,1.90,2.08,1.90,2.08,2.054525222551928783,2696,10,5539.00,2696,100.00,0.18,0.18
12-June-2020,1.89,1.99,1.89,1.99,1.973107845855281397,3607,8,7117.00,3607,100.00,0.10,0.10
11-June-2020,1.90,1.90,1.90,1.90,1.899896265560165975,3856,6,7326.00,3856,100.00,0.00,0.00
10-June-2020,1.96,1.96,1.80,1.96,1.887672170416631020,11689,10,22065.00,11689,100.00,0.16,0.00
9-June-2020,1.80,1.89,1.73,1.89,1.816412414518674381,1901,5,3453.00,1901,100.00,0.16,0.09
8-June-2020,1.81,1.81,1.81,1.81,1.808964781216648879,937,6,1695.00,937,100.00,0.00,0.00
5-June-2020,1.72,1.88,1.72,1.73,1.732106558253985235,18694,16,32380.00,18694,100.00,0.16,0.01
4-June-2020,1.90,1.90,1.81,1.81,1.876024926205313217,3049,10,5720.00,3049,100.00,0.09,-0.09
3-June-2020,1.94,1.94,1.90,1.90,1.907889623008161678,2573,6,4909.00,2573,100.00,0.04,-0.04
2-June-2020,1.85,1.85,1.85,1.85,1.849837195939475196,5221,5,9658.00,5221,100.00,0.00,0.00
29-May-2020,1.94,1.94,1.94,1.94,1.940000000000000000,500,1,970.00,500,100.00,0.00,0.00
28-May-2020,1.86,2.04,1.86,2.04,1.861226920786182251,1679,2,3125.00,1679,100.00,0.18,0.18
27-May-2020,1.95,1.95,1.95,1.95,1.949805279099956728,2311,9,4506.00,2311,100.00,0.00,0.00
26-May-2020,1.86,1.86,1.86,1.86,1.859857482185273159,842,4,1566.00,842,100.00,0.00,0.00
22-May-2020,1.70,1.78,1.62,1.78,1.760606060606060606,2640,6,4648.00,2640,100.00,0.16,0.08
21-May-2020,1.71,1.79,1.70,1.70,1.707401032702237521,1743,4,2976.00,1743,100.00,0.09,-0.01
20-May-2020,1.71,1.85,1.71,1.71,1.760115606936416184,346,4,609.00,346,100.00,0.14,0.00
19-May-2020,1.79,1.79,1.79,1.79,1.700000000000000000,10,1,17.00,10,100.00,0.00,0.00
18-May-2020,1.71,1.71,1.71,1.71,1.709634255129348795,2242,8,3833.00,2242,100.00,0.00,0.00
15-May-2020,1.80,1.80,1.79,1.79,1.787878787878787878,132,3,236.00,132,100.00,0.01,-0.01
14-May-2020,1.80,1.80,1.80,1.80,1.781250000000000000,32,3,57.00,32,100.00,0.00,0.00
13-May-2020,1.79,1.79,1.79,1.79,1.788461538461538461,520,4,930.00,520,100.00,0.00,0.00
12-May-2020,1.79,1.79,1.71,1.71,1.720173535791757049,922,4,1586.00,922,100.00,0.08,-0.08
11-May-2020,1.79,1.79,1.71,1.79,1.739130434782608695,1104,5,1920.00,1104,100.00,0.08,0.00
8-May-2020,1.79,1.79,1.79,1.79,1.784313725490196078,51,1,91.00,51,100.00,0.00,0.00
7-May-2020,1.88,1.88,1.88,1.88,1.880000000000000000,150,1,282.00,150,100.00,0.00,0.00
6-May-2020,1.85,1.90,1.73,1.90,1.801776790671848972,1801,13,3245.00,1801,100.00,0.17,0.05
5-May-2020,1.99,1.99,1.81,1.81,1.925093632958801498,801,4,1542.00,801,100.00,0.18,-0.18
30-April-2020,1.90,1.90,1.81,1.90,1.863452337136547662,2717,8,5063.00,2717,100.00,0.09,0.00
29-April-2020,1.90,1.90,1.89,1.90,1.890000000000000000,1300,5,2457.00,1300,100.00,0.01,0.00
28-April-2020,1.90,1.90,1.90,1.90,1.900000000000000000,20,1,38.00,20,100.00,0.00,0.00
27-April-2020,1.90,1.90,1.90,1.90,1.899209486166007905,506,2,961.00,506,100.00,0.00,0.00
24-April-2020,1.90,1.90,1.90,1.90,1.899509803921568627,1224,5,2325.00,1224,100.00,0.00,0.00
23-April-2020,1.95,1.95,1.81,1.81,1.811822660098522167,1015,9,1839.00,1015,100.00,0.14,-0.14
22-April-2020,1.90,1.90,1.90,1.90,1.900000000000000000,20,1,38.00,20,100.00,0.00,0.00
21-April-2020,2.03,2.03,1.85,1.85,1.875552844288546591,19671,12,36894.00,19671,100.00,0.18,-0.18
20-April-2020,1.94,1.94,1.94,1.94,1.900000000000000000,10,1,19.00,10,100.00,0.00,0.00
17-April-2020,1.95,1.95,1.85,1.85,1.904434728294815740,3202,4,6098.00,3202,100.00,0.10,-0.10
16-April-2020,1.90,1.90,1.90,1.90,1.900000000000000000,300,3,570.00,300,100.00,0.00,0.00
15-April-2020,1.85,1.85,1.85,1.85,1.850000000000000000,300,1,555.00,300,100.00,0.00,0.00
13-April-2020,1.87,1.87,1.80,1.80,1.855657736905237904,2501,4,4641.00,2501,100.00,0.07,-0.07
9-April-2020,1.80,1.80,1.80,1.80,1.799410029498525073,1017,3,1830.00,1017,100.00,0.00,0.00
8-April-2020,1.72,1.72,1.72,1.72,1.720000000000000000,25,1,43.00,25,100.00,0.00,0.00
1-April-2020,1.64,1.64,1.64,1.64,1.600000000000000000,20,1,32.00,20,100.00,0.00,0.00
31-March-2020,1.57,1.57,1.57,1.57,1.569850039463299131,1267,6,1989.00,1267,100.00,0.00,0.00
30-March-2020,1.65,1.65,1.65,1.65,1.649836065573770491,3050,3,5032.00,3050,100.00,0.00,0.00
16-March-2020,1.71,1.71,1.71,1.71,1.710000000000000000,1000,4,1710.00,1000,100.00,0.00,0.00
11-March-2020,1.80,1.80,1.80,1.80,1.799694966954753431,1967,2,3540.00,1967,100.00,0.00,0.00
9-March-2020,1.89,1.89,1.89,1.89,1.890000000000000000,1000,1,1890.00,1000,100.00,0.00,0.00
6-March-2020,1.98,1.98,1.89,1.89,1.971818181818181818,1100,2,2169.00,1100,100.00,0.09,-0.09
5-March-2020,1.90,1.90,1.90,1.90,1.900000000000000000,400,2,760.00,400,100.00,0.00,0.00
3-March-2020,2.00,2.00,2.00,2.00,2.000000000000000000,5700,4,11400.00,5700,100.00,0.00,0.00
26-February-2020,2.10,2.10,2.10,2.10,2.100000000000000000,1000,2,2100.00,1000,100.00,0.00,0.00
25-February-2020,2.20,2.20,2.11,2.11,2.117117117117117117,222,2,470.00,222,100.00,0.09,-0.09
24-February-2020,2.23,2.24,2.22,2.22,2.233885819521178637,2172,4,4852.00,2172,100.00,0.02,-0.01
19-February-2020,2.13,2.33,2.13,2.33,2.168768186226964112,1031,9,2236.00,1031,100.00,0.20,0.20
18-February-2020,2.24,2.24,2.24,2.24,2.235294117647058823,51,1,114.00,51,100.00,0.00,0.00
17-February-2020,2.35,2.35,2.35,2.35,2.333333333333333333,21,1,49.00,21,100.00,0.00,0.00
14-February-2020,2.35,2.35,2.35,2.35,2.350000000000000000,100,1,235.00,100,100.00,0.00,0.00
13-February-2020,2.40,2.40,2.25,2.25,2.257668711656441717,163,4,368.00,163,100.00,0.15,-0.15
12-February-2020,2.36,2.36,2.36,2.36,2.359346642468239564,551,2,1300.00,551,100.00,0.00,0.00
11-February-2020,2.34,2.48,2.34,2.48,2.339962121212121212,1056,3,2471.00,1056,100.00,0.14,0.14
10-February-2020,2.46,2.46,2.46,2.46,2.457711442786069651,201,3,494.00,201,100.00,0.00,0.00
7-February-2020,2.41,2.60,2.38,2.58,2.431224608241439349,5169,5,12567.00,5169,100.00,0.22,0.17
6-February-2020,2.75,2.75,2.50,2.50,2.573250728862973760,5488,10,14122.00,5488,100.00,0.25,-0.25
5-February-2020,2.87,2.87,2.63,2.63,2.638005159071367153,1163,5,3068.00,1163,100.00,0.24,-0.24
4-February-2020,2.76,2.76,2.76,2.76,2.760000000000000000,1000,1,2760.00,1000,100.00,0.00,0.00
1-February-2020,3.00,3.00,2.90,2.90,2.910000000000000000,200,4,582.00,200,100.00,0.10,-0.10
29-January-2020,2.90,2.90,2.90,2.90,2.900000000000000000,600,3,1740.00,600,100.00,0.00,0.00
28-January-2020,2.99,2.99,2.99,2.99,2.990000000000000000,100,1,299.00,100,100.00,0.00,0.00
27-January-2020,2.89,2.89,2.89,2.89,2.888000000000000000,250,4,722.00,250,100.00,0.00,0.00
24-January-2020,2.80,2.90,2.80,2.80,2.801542776998597475,7130,7,19975.00,7130,100.00,0.10,0.00
23-January-2020,2.70,2.80,2.70,2.80,2.728814809351722103,13559,12,37000.00,13559,100.00,0.10,0.10
22-January-2020,2.79,2.79,2.79,2.79,2.789108910891089108,1010,2,2817.00,1010,100.00,0.00,0.00
21-January-2020,2.79,2.79,2.68,2.68,2.754219409282700421,948,9,2611.00,948,100.00,0.11,-0.11
20-January-2020,2.89,2.89,2.82,2.82,2.824074074074074074,216,3,610.00,216,100.00,0.07,-0.07
17-January-2020,2.95,2.95,2.79,2.79,2.898368883312421580,797,7,2310.00,797,100.00,0.16,-0.16
16-January-2020,2.95,2.95,2.93,2.93,2.942857142857142857,1050,6,3090.00,1050,100.00,0.02,-0.02
15-January-2020,3.00,3.00,3.00,3.00,3.000000000000000000,11,1,33.00,11,100.00,0.00,0.00
10-January-2020,2.99,2.99,2.99,2.99,2.988023952095808383,501,3,1497.00,501,100.00,0.00,0.00
8-January-2020,2.93,2.93,2.85,2.85,2.850592885375494071,2530,4,7212.00,2530,100.00,0.08,-0.08
7-January-2020,2.80,2.80,2.80,2.80,2.785714285714285714,56,3,156.00,56,100.00,0.00,0.00
6-January-2020,2.65,2.80,2.65,2.80,2.679310344827586206,290,4,777.00,290,100.00,0.15,0.15
3-January-2020,2.78,2.78,2.78,2.78,2.780000000000000000,100,2,278.00,100,100.00,0.00,0.00
2-January-2020,2.70,2.80,2.58,2.65,2.697845025217790004,2181,6,5884.00,2181,100.00,0.22,-0.05
1-January-2020,2.70,2.70,2.50,2.70,2.503877247978881372,6061,8,15176.00,6061,100.00,0.20,0.00
30-December-2019,2.80,2.80,2.60,2.61,2.661672908863920099,801,6,2132.00,801,100.00,0.20,-0.19
23-December-2019,2.90,2.90,2.71,2.72,2.727975270479134466,1294,10,3530.00,1294,100.00,0.19,-0.18
20-December-2019,3.00,3.00,2.75,2.78,2.765151515151515151,660,7,1825.00,660,100.00,0.25,-0.22
19-December-2019,2.82,2.95,2.82,2.87,2.825193798449612403,2580,6,7289.00,2580,100.00,0.13,0.05
18-December-2019,2.95,3.22,2.93,2.96,2.950000000000000000,1060,6,3127.00,1060,100.00,0.29,0.01
17-December-2019,2.81,3.08,2.81,3.08,2.869230769230769230,130,2,373.00,130,100.00,0.27,0.27
13-December-2019,2.95,2.95,2.94,2.94,2.944567627494456762,451,4,1328.00,451,100.00,0.01,-0.01
12-December-2019,3.05,3.10,3.05,3.09,3.073780245934153113,2521,5,7749.00,2521,100.00,0.05,0.04
11-December-2019,3.04,3.04,3.04,3.04,3.000000000000000000,21,1,63.00,21,100.00,0.00,0.00
10-December-2019,3.19,3.19,3.19,3.19,3.187969924812030075,399,1,1272.00,399,100.00,0.00,0.00
9-December-2019,3.44,3.44,3.12,3.35,3.360000000000000000,25,4,84.00,25,100.00,0.32,-0.09
5-December-2019,3.14,3.28,3.00,3.28,3.173482032218091697,807,4,2561.00,807,100.00,0.28,0.14
4-December-2019,3.43,3.43,3.15,3.15,3.274111098489151425,8803,25,28822.00,8803,100.00,0.28,-0.28
3-December-2019,3.19,3.30,3.19,3.30,3.267000000000000000,1000,3,3267.00,1000,100.00,0.11,0.11
2-December-2019,3.47,3.48,3.25,3.35,3.372747132714363735,3662,14,12351.00,3662,100.00,0.23,-0.12
29-November-2019,3.09,3.33,3.09,3.32,3.090909090909090909,1705,13,5270.00,1705,100.00,0.24,0.23
28-November-2019,3.42,3.42,3.25,3.25,3.277224199288256227,5620,9,18418.00,5620,100.00,0.17,-0.17
27-November-2019,3.47,3.47,3.18,3.42,3.302739165985282093,4892,13,16157.00,4892,100.00,0.29,-0.05
25-November-2019,3.06,3.31,3.01,3.31,3.058261446582614465,7535,9,23044.00,7535,100.00,0.30,0.25
22-November-2019,2.95,3.16,2.95,3.16,2.951672862453531598,4035,2,11910.00,4035,100.00,0.21,0.21
19-November-2019,3.24,3.24,3.00,3.01,3.079470198675496688,1510,3,4650.00,1510,100.00,0.24,-0.23
15-November-2019,3.13,3.13,2.90,3.13,2.914201183431952662,338,5,985.00,338,100.00,0.23,0.00
14-November-2019,2.90,3.00,2.90,3.00,2.984848484848484848,66,5,197.00,66,100.00,0.10,0.10
13-November-2019,2.86,3.08,2.86,3.00,2.995031055900621118,805,4,2411.00,805,100.00,0.22,0.14
11-November-2019,3.00,3.16,3.00,3.01,3.059715945771465461,3098,10,9479.00,3098,100.00,0.16,0.01
7-November-2019,3.02,3.20,3.02,3.02,3.019685039370078740,2286,11,6903.00,2286,100.00,0.18,0.00
6-November-2019,3.17,3.17,3.17,3.17,3.170000000000000000,1000,2,3170.00,1000,100.00,0.00,0.00
5-November-2019,3.06,3.06,3.06,3.06,3.059223300970873786,1030,3,3151.00,1030,100.00,0.00,0.00
4-November-2019,2.90,3.15,2.87,2.92,2.979870729455216989,5415,25,16136.00,5415,100.00,0.28,0.02
1-November-2019,3.02,3.02,3.02,3.02,3.019428571428571428,875,3,2642.00,875,100.00,0.00,0.00
31-October-2019,2.88,2.88,2.88,2.88,2.880000000000000000,1800,4,5184.00,1800,100.00,0.00,0.00
30-October-2019,2.51,2.75,2.51,2.75,2.608219178082191780,3650,9,9520.00,3650,100.00,0.24,0.24
29-October-2019,2.62,2.62,2.62,2.62,2.616666666666666666,240,1,628.00,240,100.00,0.00,0.00
25-October-2019,3.00,3.00,2.72,2.73,2.732664995822890559,3591,9,9813.00,3591,100.00,0.28,-0.27
24-October-2019,2.86,2.86,2.86,2.86,2.860000000000000000,200,1,572.00,200,100.00,0.00,0.00
22-October-2019,3.01,3.09,2.99,3.01,3.007680491551459293,1302,5,3916.00,1302,100.00,0.10,0.00
18-October-2019,3.00,3.14,3.00,3.14,3.060377358490566037,530,5,1622.00,530,100.00,0.14,0.14
17-October-2019,3.15,3.15,2.85,3.14,2.860759493670886075,1975,6,5650.00,1975,100.00,0.30,-0.01
16-October-2019,3.15,3.15,3.00,3.00,3.137219730941704035,5575,12,17490.00,5575,100.00,0.15,-0.15
15-October-2019,2.92,3.21,2.92,3.13,3.052264267990074441,6448,14,19681.00,6448,100.00,0.29,0.21
14-October-2019,3.06,3.10,3.06,3.07,3.067368421052631578,2375,5,7285.00,2375,100.00,0.04,0.01
10-October-2019,3.38,3.38,3.22,3.22,3.358521560574948665,2435,9,8178.00,2435,100.00,0.16,-0.16
9-October-2019,3.38,3.38,3.38,3.38,3.380000000000000000,2150,5,7267.00,2150,100.00,0.00,0.00
4-October-2019,3.55,3.55,3.55,3.55,3.547846889952153110,418,4,1483.00,418,100.00,0.00,0.00
1-October-2019,3.40,3.70,3.40,3.70,3.400126023944549464,1587,6,5396.00,1587,100.00,0.30,0.30
30-September-2019,3.57,3.57,3.57,3.57,3.569856459330143540,6270,9,22383.00,6270,100.00,0.00,0.00
27-September-2019,3.71,3.75,3.71,3.75,3.714537444933920704,1135,3,4216.00,1135,100.00,0.04,0.04
26-September-2019,3.90,3.90,3.90,3.90,3.900000000000000000,50,1,195.00,50,100.00,0.00,0.00
25-September-2019,4.00,4.00,3.90,3.90,3.922727272727272727,2200,4,8630.00,2200,100.00,0.10,-0.10
24-September-2019,4.00,4.10,3.90,4.10,4.094947735191637630,1148,5,4701.00,1148,100.00,0.20,0.10
23-September-2019,4.40,4.40,4.10,4.10,4.321052631578947368,2090,7,9031.00,2090,100.00,0.30,-0.30
20-September-2019,4.05,4.20,4.05,4.20,4.167037861915367483,898,97,3742.00,703,78.28,0.15,0.15
19-September-2019,4.12,4.15,4.08,4.08,4.104049844236760124,1605,9,6587.00,1605,100.00,0.07,-0.04
