Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
7-January-2021,291.50,308.35,285.15,303.30,295.057671673819742489,7456,235,2199950.00,3498,46.92,23.20,11.80
6-January-2021,287.00,299.00,283.75,285.00,289.056796743123820871,10071,460,2911091.00,4988,49.53,15.25,-2.00
5-January-2021,280.05,280.10,272.15,277.45,275.455720338983050847,4720,60,1300151.00,1621,34.34,7.95,-2.60
4-January-2021,279.95,284.35,274.10,274.60,279.385909915855469394,6061,110,1693358.00,2212,36.50,10.25,-5.35
1-January-2021,275.00,278.40,270.70,272.95,274.240888245232923002,4143,36,1136180.00,1123,27.11,7.70,-2.05
31-December-2020,276.00,280.50,269.25,270.70,272.419839059114825131,6462,202,1760377.00,3122,48.31,11.25,-5.30
30-December-2020,281.00,281.00,259.00,274.10,271.043501611170784103,7448,119,2018732.00,3786,50.83,22.00,-6.90
29-December-2020,289.95,290.00,266.70,270.25,276.721098972770259253,12266,399,3394261.00,6271,51.12,23.30,-19.70
28-December-2020,278.95,291.95,278.95,283.15,281.796743272895253493,8659,263,2440078.00,4225,48.79,13.00,4.20
24-December-2020,273.00,279.85,268.00,274.20,274.314208811446380507,7059,228,1936384.00,2017,28.57,11.85,1.20
23-December-2020,266.25,277.00,266.20,270.95,270.181187744294540411,7931,120,2142807.00,3264,41.15,10.80,4.70
22-December-2020,268.00,277.15,255.55,267.05,269.859692576673708749,13727,149,3704364.00,11471,83.57,21.60,-0.95
21-December-2020,266.50,275.55,251.25,266.40,266.528015934874859270,11547,183,3077599.00,6150,53.26,24.30,-0.10
18-December-2020,280.40,280.40,254.05,268.20,269.667566655416807289,2963,77,799025.00,321,10.83,26.35,-12.20
17-December-2020,264.05,284.15,260.00,273.60,271.770825147347740667,10180,419,2766627.00,4578,44.97,24.15,9.55
16-December-2020,275.00,275.00,262.00,262.25,263.981923076923076923,5200,85,1372706.00,1817,34.94,13.00,-12.75
15-December-2020,263.00,265.05,260.65,263.85,263.001697792869269949,4123,66,1084356.00,1581,38.35,4.40,0.85
14-December-2020,269.40,269.40,263.10,264.15,266.141211323238973008,3038,21,808537.00,442,14.55,6.30,-5.25
11-December-2020,261.05,269.00,254.00,266.55,265.264292408622305529,5335,134,1415185.00,2133,39.98,15.00,5.50
10-December-2020,262.00,271.00,261.80,263.65,265.843997562461913467,6564,160,1745000.00,3357,51.14,9.20,1.65
9-December-2020,270.35,270.35,263.25,267.55,265.209097404143843772,4199,41,1113613.00,621,14.79,7.10,-2.80
8-December-2020,270.45,270.45,263.00,263.65,267.284619188921859545,4044,91,1080899.00,989,24.46,7.45,-6.80
7-December-2020,270.00,272.00,259.20,270.15,269.934224410833626450,5686,138,1534846.00,1927,33.89,12.80,0.15
4-December-2020,278.85,278.85,265.30,270.25,276.637892653969824387,4043,61,1118447.00,456,11.28,13.55,-8.60
