Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
31-August-2020,415.00,422.05,387.25,395.00,402.392768435079680758,3127041,47416,1258298685.00,956937,30.60,34.80,-20.00
28-August-2020,394.00,411.65,393.25,409.75,406.664053359441928772,3676950,55336,1495283391.00,1644135,44.71,18.40,15.75
27-August-2020,391.00,397.40,388.20,392.45,393.610707061061953162,1131048,9496,445192603.00,404944,35.80,9.20,1.45
26-August-2020,387.00,391.50,384.20,389.35,388.171088706953737012,1732119,9265,672358518.00,586103,33.84,7.30,2.35
25-August-2020,382.00,389.90,381.80,386.20,386.262275428591001729,1634892,15520,631497104.00,479817,29.35,8.10,4.20
24-August-2020,373.00,381.05,373.00,380.20,378.397939744156698629,11867264,34169,4490548248.00,10612781,89.43,8.05,7.20
21-August-2020,369.55,373.00,367.10,371.15,369.691564207067697742,1700101,17770,628512998.00,853846,50.22,5.90,1.60
20-August-2020,366.30,369.65,362.55,367.90,365.946304795465349954,1453519,13997,531909907.00,498620,34.30,7.10,1.60
19-August-2020,373.70,375.70,370.40,374.35,373.739061074440220894,1120174,11641,418652779.00,546953,48.83,5.30,0.65
18-August-2020,361.10,369.95,361.10,369.40,366.460269327196773158,1903781,25054,697660098.00,1068539,56.13,8.85,8.30
17-August-2020,366.10,367.15,354.45,360.25,359.786043168528671634,1316144,19545,473530242.00,287160,21.82,12.70,-5.85
14-August-2020,371.40,371.75,354.40,361.45,366.020089326415756115,1864622,13085,682489111.00,1083141,58.09,17.35,-9.95
13-August-2020,367.75,372.15,366.15,367.90,369.010317607257670880,891195,7616,328860150.00,411183,46.14,6.00,0.15
12-August-2020,365.00,368.75,363.55,366.80,366.370794406522570162,2853967,20005,1045610157.00,2049501,71.81,5.20,1.80
11-August-2020,369.10,374.15,364.50,367.40,369.179712840536776873,2684989,36647,991243468.00,1154241,42.99,9.65,-1.70
10-August-2020,359.00,364.95,357.55,363.60,361.346392074161214693,602687,8070,217778773.00,162805,27.01,7.40,4.60
7-August-2020,359.20,359.50,351.00,357.85,356.932791067884946682,1146425,15750,409196675.00,355782,31.03,8.50,-1.35
6-August-2020,352.50,363.65,348.70,359.15,356.611630399814002276,1479588,15790,527638289.00,269717,18.23,14.95,6.65
5-August-2020,354.20,359.85,350.85,352.20,355.943841922651000179,2414666,30478,859485493.00,864037,35.78,9.00,-2.00
4-August-2020,346.40,353.00,344.00,351.05,348.940270309961646131,1756798,27811,613017569.00,656193,37.35,9.00,4.65
3-August-2020,347.00,349.30,340.60,343.40,343.881063112131367655,2216436,29500,762190368.00,1089840,49.17,8.70,-3.60
31-July-2020,345.55,352.90,341.95,346.90,347.362255563135666040,1920230,28237,667015424.00,415863,21.66,10.95,1.35
30-July-2020,352.65,354.45,340.50,345.05,347.659996876131986746,1203636,14985,418456088.00,346086,28.75,13.95,-7.60
29-July-2020,353.10,357.70,348.60,350.95,353.904849574655144421,1632205,19359,577645265.00,489946,30.02,9.10,-2.15
28-July-2020,361.40,362.85,343.30,351.90,350.867516364225279917,3179955,36347,1115742913.00,867736,27.29,19.55,-9.50
27-July-2020,388.80,388.80,356.65,358.50,365.425793302090107415,3633641,58569,1327826145.00,1165294,32.07,32.15,-30.30
24-July-2020,388.20,389.00,372.15,381.85,381.153708844801110641,2437511,33707,929066358.00,678191,27.82,16.85,-6.35
23-July-2020,382.70,395.50,378.85,392.30,384.492817719743621570,2529698,33569,972650712.00,1375036,54.36,16.65,9.60
22-July-2020,385.80,389.40,375.40,381.10,382.268376567217237665,2827065,38590,1080697548.00,1154257,40.83,14.00,-4.70
21-July-2020,370.55,379.90,370.00,378.85,375.085285151498465743,1598168,19766,599449300.00,545210,34.11,9.90,8.30
20-July-2020,358.10,366.15,355.50,362.85,362.908662680347379682,2214407,30924,803627483.00,741417,33.48,10.65,4.75
17-July-2020,345.50,356.00,345.50,353.85,349.777934121557813621,1376596,19449,481502905.00,441126,32.04,10.50,8.35
16-July-2020,347.10,348.45,341.00,344.75,344.659454178907396463,707338,9173,243790729.00,134448,19.01,7.45,-2.35
15-July-2020,348.00,356.50,343.80,345.75,351.011367085264337440,1294879,21190,454517248.00,353611,27.31,12.70,-2.25
14-July-2020,352.00,352.40,340.80,345.60,346.379663230771210541,932508,12266,323001807.00,248461,26.64,11.60,-6.40
13-July-2020,364.60,367.00,352.50,353.55,357.470904562312098136,911380,11631,325791833.00,240798,26.42,14.50,-11.05
10-July-2020,364.85,368.20,359.00,360.35,363.041591167864444961,1306864,23102,474445986.00,406140,31.08,9.20,-4.50
9-July-2020,373.80,376.05,365.35,370.55,370.622813332339518572,1059889,12574,392819043.00,266183,25.11,10.70,-3.25
8-July-2020,378.70,378.95,367.60,368.90,374.559081751022650955,1637900,16800,613490320.00,380982,23.26,11.35,-9.80
7-July-2020,362.20,377.60,362.20,375.70,371.340851385319758800,1497019,18114,555904310.00,317456,21.21,15.40,13.50
6-July-2020,368.00,368.00,360.65,361.80,362.857555375567841673,1050689,12365,381250442.00,269354,25.64,7.35,-6.20
3-July-2020,365.00,368.40,359.85,361.00,363.102429210115469797,798737,10055,290023345.00,109152,13.67,8.55,-4.00
2-July-2020,365.10,370.75,361.30,362.70,366.556506153046004925,1163245,14614,426395023.00,176788,15.20,9.45,-2.40
1-July-2020,355.00,365.75,351.60,363.95,359.442356144287272971,2175826,39889,782084024.00,980216,45.05,14.15,8.95
30-June-2020,346.00,354.35,346.00,351.45,351.305720731856289574,1727279,25443,606802994.00,624986,36.18,8.35,5.45
29-June-2020,346.00,346.00,338.50,343.15,341.551931071414769517,1086806,13694,371200688.00,229079,21.08,7.50,-2.85
26-June-2020,356.40,358.40,346.10,349.00,351.559826428765939309,1858142,23830,653248079.00,389362,20.95,12.30,-7.40
25-June-2020,340.05,355.55,338.55,351.15,348.751492021560550662,3128306,38917,1091001385.00,428006,13.68,17.00,11.10
24-June-2020,379.15,380.00,345.00,348.40,361.611147737199503858,2071990,28191,749254682.00,656639,31.69,35.00,-30.75
23-June-2020,370.50,378.20,364.10,376.05,370.921140016444893782,1801167,26184,668090917.00,567609,31.51,14.10,5.55
22-June-2020,366.00,375.25,365.35,367.80,370.887662107393185549,2563347,35360,950713776.00,771271,30.09,9.90,1.80
19-June-2020,351.50,365.20,349.25,363.90,358.694472973100208080,2655225,39566,952414532.00,1046879,39.43,15.95,12.40
18-June-2020,340.00,354.55,337.25,352.00,346.323130245136878870,1978976,27879,685365163.00,546444,27.61,17.30,12.00
17-June-2020,338.50,350.85,335.90,342.15,344.303175054007763347,1394244,17062,480042636.00,206837,14.84,14.95,3.65
16-June-2020,341.60,347.85,326.55,342.80,339.560474899309229228,2010363,27112,682639815.00,618767,30.78,21.30,1.20
15-June-2020,341.75,341.75,325.40,330.90,330.820022375787132960,1871666,29911,619184588.00,503477,26.90,16.35,-10.85
12-June-2020,323.20,346.10,323.20,344.25,334.970893861177890346,1572761,20805,526829158.00,260678,16.57,22.90,21.05
11-June-2020,352.20,354.20,340.10,341.15,345.847302085007003039,1232322,15484,426195239.00,284667,23.10,14.10,-11.05
10-June-2020,349.00,356.70,345.40,353.40,350.458942591014641697,1229912,15018,431033659.00,165156,13.43,11.30,4.40
9-June-2020,360.75,369.10,345.20,348.75,359.557658507984476265,1459958,20234,524939080.00,340912,23.35,23.90,-12.00
8-June-2020,365.10,373.85,353.30,360.10,364.007460171011047826,1895667,26063,690036930.00,579240,30.56,20.55,-5.00
5-June-2020,349.90,360.00,347.10,357.25,353.051957825677131906,1199877,15337,423618924.00,220414,18.37,12.90,7.35
4-June-2020,355.40,363.00,345.45,347.85,353.484144142963683634,1831626,25974,647450749.00,466483,25.47,17.55,-7.55
3-June-2020,356.30,372.95,353.70,356.65,363.552865230537758064,2132167,29706,775155422.00,413000,19.37,19.25,0.35
2-June-2020,337.10,350.00,332.45,348.50,342.885255672761044037,1659289,19292,568945733.00,350059,21.10,17.55,11.40
1-June-2020,338.20,348.00,336.35,339.00,342.955072126102706813,1691066,22461,579959662.00,417619,24.70,11.65,0.80
29-May-2020,323.05,334.20,320.00,332.10,325.190891968749462884,3607234,21787,1173039642.00,400945,11.12,14.20,9.05
28-May-2020,322.90,329.70,321.00,326.75,325.907879782144399104,1827449,22104,595580029.00,350600,19.19,8.70,3.85
27-May-2020,295.85,321.80,295.05,318.80,310.370424663470687844,2369853,31915,735532282.00,632438,26.69,26.75,22.95
26-May-2020,295.40,297.80,290.00,292.55,293.636465246425519941,1162197,22930,341263419.00,386659,33.27,7.80,-2.85
22-May-2020,301.35,307.50,285.70,291.20,292.932760978753841679,2544460,34605,745355693.00,697181,27.40,21.80,-10.15
21-May-2020,306.80,312.80,302.10,304.35,308.280327574897470007,1304984,19000,402300895.00,351845,26.96,10.70,-2.45
20-May-2020,298.00,308.15,298.00,306.10,302.938407824662319953,1383114,30589,418998353.00,399146,28.86,10.15,8.10
19-May-2020,305.50,311.70,297.15,300.40,303.679999041045434831,1835332,29857,557353620.00,479765,26.14,14.55,-5.10
18-May-2020,320.90,320.90,293.50,298.65,301.170111401639722951,2359301,40671,710550945.00,817359,34.64,27.40,-22.25
15-May-2020,329.70,330.45,318.80,322.65,321.689049759060467484,911432,13508,293197694.00,184377,20.23,11.65,-7.05
14-May-2020,331.00,334.40,325.75,327.45,328.601627078890796085,1384813,16966,455051805.00,321321,23.20,8.65,-3.55
13-May-2020,344.40,348.40,332.40,337.60,341.210379325615585057,2881324,34372,983137655.00,886329,30.76,16.00,-6.80
12-May-2020,319.85,324.50,308.15,321.40,314.932271301779296226,2139610,32025,673832237.00,414680,19.38,16.35,1.55
11-May-2020,344.90,344.90,318.15,320.10,328.428786437347659553,3216480,47120,1056384623.00,1129432,35.11,26.75,-24.80
8-May-2020,344.00,352.50,333.75,337.75,346.449947830907973208,1558394,18566,539905520.00,593687,38.10,18.75,-6.25
7-May-2020,337.95,342.85,334.10,336.75,338.334641068447412353,742760,10625,251301438.00,132263,17.81,8.75,-1.20
6-May-2020,330.00,345.40,325.30,341.40,338.507886036524397485,1305155,20080,441805260.00,201539,15.44,20.10,11.40
5-May-2020,348.00,348.30,329.65,330.85,339.344546604680065748,2240054,26060,760150109.00,1039435,46.40,18.65,-17.15
4-May-2020,361.40,361.40,336.05,338.25,344.844891508503673740,1510994,34898,521058562.00,702451,46.49,25.35,-23.15
30-April-2020,380.40,392.80,374.40,379.90,384.372816402441574989,1243132,17630,477826148.00,280578,22.57,18.40,-0.50
29-April-2020,354.80,376.40,351.75,370.25,364.520403378464166580,1386192,20932,505295267.00,407933,29.43,24.65,15.45
28-April-2020,353.70,362.75,350.30,359.70,357.187357958178113838,1173070,14925,419005774.00,304689,25.97,12.45,6.00
27-April-2020,339.10,352.80,338.30,347.75,345.962892241673131668,1232276,18105,426321769.00,375885,30.50,14.50,8.65
24-April-2020,339.40,343.05,331.65,334.85,337.438549152635362315,1603973,23854,541242322.00,462974,28.86,11.40,-4.55
23-April-2020,338.30,354.60,338.30,352.80,346.173187380928053533,2045507,18847,708099678.00,212429,10.39,16.30,14.50
22-April-2020,327.40,338.00,323.00,336.10,327.818763180886960713,2655360,20005,870476831.00,1230633,46.35,15.00,8.70
21-April-2020,340.00,346.30,328.25,331.55,336.748369846657317458,3916196,34407,1318772619.00,2143528,54.73,18.05,-8.45
20-April-2020,377.40,378.90,357.20,361.50,370.336240094012715822,1991220,34127,737420928.00,364671,18.31,21.70,-15.90
17-April-2020,358.00,389.70,349.10,375.95,362.019710297204493446,2957997,47722,1070853217.00,454936,15.38,40.60,17.95
16-April-2020,325.00,347.60,319.35,342.10,336.464798055069562942,2083365,34164,700978984.00,337434,16.20,28.25,17.10
15-April-2020,341.05,351.90,325.05,327.30,340.878039058634000918,2649299,31883,903087848.00,725375,27.38,26.85,-13.75
13-April-2020,339.95,345.80,329.45,330.85,335.545693326036886496,1487482,19071,499118179.00,242525,16.30,16.35,-9.10
9-April-2020,330.00,344.95,322.70,342.65,334.827345910751184597,1910143,27263,639568111.00,293662,15.37,22.25,12.65
8-April-2020,320.00,352.50,315.20,319.00,329.265600707100668281,3516331,43653,1157806839.00,1112538,31.64,37.30,-1.00
7-April-2020,306.30,329.45,296.95,326.10,312.338716025094375032,2360529,28370,737284597.00,368823,15.62,32.50,19.80
3-April-2020,311.00,311.00,281.60,286.50,292.344362569425170265,1967226,33287,575107431.00,650223,33.05,29.40,-24.50
1-April-2020,320.00,323.45,308.30,311.45,313.657257999530445062,2295791,20640,720091510.00,612779,26.69,15.15,-8.55
31-March-2020,325.00,334.90,316.05,324.50,325.967943884079006801,2116476,26447,689903330.00,628457,29.69,18.85,-0.50
30-March-2020,329.95,333.70,311.50,314.00,323.784925984835096400,1782405,23929,577115871.00,642335,36.04,22.20,-15.95
27-March-2020,355.00,359.50,326.50,340.10,341.941692181444646126,3593669,53617,1228825259.00,1009027,28.08,33.00,-14.90
26-March-2020,325.00,364.70,314.75,332.00,340.336496417705567535,2959137,40704,1007102319.00,556418,18.80,49.95,7.00
25-March-2020,287.00,330.35,281.55,317.15,308.415715386740733200,2475612,33247,763517646.00,355607,14.36,48.80,30.15
24-March-2020,298.00,306.40,269.00,296.60,288.283647337395388511,2260268,31585,651598303.00,652588,28.87,37.40,-1.40
23-March-2020,311.15,325.00,280.00,283.90,293.528770929826912096,2485269,43578,729497955.00,1199588,48.27,45.00,-27.25
20-March-2020,332.00,359.85,323.10,345.70,340.578947948864604376,2629568,38129,895575503.00,488192,18.57,36.75,13.70
19-March-2020,337.70,369.50,323.00,339.15,341.145793193966876057,2328346,35483,794305443.00,365559,15.70,46.50,1.45
18-March-2020,368.80,375.30,342.10,356.00,358.654682212482147756,2274224,33455,815661086.00,499875,21.98,33.20,-12.80
17-March-2020,405.00,410.05,364.05,366.85,385.449487157688964703,2152611,31574,829722806.00,952547,44.25,46.00,-38.15
16-March-2020,429.80,429.80,397.75,402.90,409.865052822274132066,1441816,23368,590949991.00,601618,41.73,32.05,-26.90
13-March-2020,397.00,464.55,395.35,447.45,430.542233983021642290,2121171,26823,913253701.00,665672,31.38,69.20,50.45
12-March-2020,440.00,445.75,416.10,425.00,433.327634736650465351,1812610,24024,785454004.00,931362,51.38,29.65,-15.00
11-March-2020,456.00,471.65,450.10,465.40,464.069017134372902147,1069546,10288,496343161.00,363783,34.01,21.55,9.40
9-March-2020,476.00,476.00,443.00,457.15,458.100751290818324519,911631,17603,417618846.00,387236,42.48,33.00,-18.85
6-March-2020,487.90,496.75,477.05,486.25,486.786542633723017371,704759,11314,343067197.00,263945,37.45,19.70,-1.65
5-March-2020,512.00,512.00,500.05,504.75,506.887925016646261571,744912,8118,377586898.00,390041,52.36,11.95,-7.25
4-March-2020,516.20,517.40,497.05,508.50,504.486668097743205862,982943,6988,495881639.00,619375,63.01,20.35,-7.70
3-March-2020,514.90,519.60,508.60,516.45,514.795641954978942569,960706,8612,494567262.00,330203,34.37,11.00,1.55
2-March-2020,505.20,520.00,498.60,505.60,514.118713990480961923,766464,10829,394053486.00,346639,45.23,21.40,0.40
28-February-2020,505.00,505.20,493.40,496.05,499.614112494742509815,611033,11491,305280710.00,206410,33.78,11.80,-8.95
27-February-2020,524.90,524.90,512.85,514.95,515.789120728448882013,341328,6532,176053269.00,139597,40.90,12.05,-9.95
26-February-2020,528.80,529.20,522.10,523.65,525.509246032522552492,357721,4771,187985693.00,139491,38.99,7.10,-5.15
25-February-2020,531.55,538.75,525.50,531.20,532.613499247904747907,551127,9352,293537680.00,203198,36.87,13.25,-0.35
24-February-2020,541.00,541.00,527.70,529.55,534.007404817898684294,346126,10264,184833847.00,129998,37.56,13.30,-11.45
20-February-2020,547.00,549.10,542.20,546.65,546.454008975123861897,231306,4249,126398091.00,73857,31.93,6.90,-0.35
19-February-2020,543.90,546.60,540.80,544.75,543.719894828164336315,187883,2875,102155725.00,58814,31.30,5.80,0.85
18-February-2020,541.00,543.15,536.15,541.30,539.713609491035264046,351321,8729,189612725.00,128457,36.56,7.00,0.30
17-February-2020,541.50,545.30,538.05,541.75,542.955139780778638102,340569,5771,184913689.00,186408,54.73,7.25,0.25
14-February-2020,542.00,548.70,536.70,545.85,544.483673072551645564,730266,5674,397617914.00,485966,66.55,12.00,3.85
13-February-2020,550.00,550.00,537.65,541.00,542.018049247800170309,281840,5467,152762367.00,99325,35.24,12.35,-9.00
12-February-2020,541.55,550.45,541.55,549.30,546.885192173135097313,574534,5869,314204137.00,349375,60.81,8.90,7.75
11-February-2020,534.60,544.80,534.60,539.85,541.040097382430398290,1859473,3544,1006049453.00,1690296,90.90,10.20,5.25
10-February-2020,537.10,542.05,530.45,533.90,536.911410893724025211,8651899,8034,4645303299.00,8355082,96.57,11.60,-3.20
7-February-2020,546.00,546.00,535.05,536.40,537.372901054139526405,6846532,4302,3679140763.00,6617909,96.66,10.95,-9.60
