Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
7-January-2021,3.06,3.06,3.06,3.06,3.060000000000000000,500,2,1530.00,500,100.00,0.00,0.00
6-January-2021,2.92,2.92,2.85,2.92,2.915818870935567524,5013,19,14617.00,5013,100.00,0.07,0.00
5-January-2021,2.79,2.79,2.79,2.79,2.789539227895392278,803,8,2240.00,803,100.00,0.00,0.00
4-January-2021,2.79,2.79,2.79,2.79,2.789223454833597464,1262,13,3520.00,1262,100.00,0.00,0.00
1-January-2021,2.80,2.80,2.66,2.66,2.780308596620132255,2722,7,7568.00,2710,99.56,0.14,-0.14
31-December-2020,2.80,2.80,2.80,2.80,2.798690671031096563,611,6,1710.00,611,100.00,0.00,0.00
30-December-2020,2.71,2.71,2.71,2.71,2.708609271523178807,453,3,1227.00,453,100.00,0.00,0.00
29-December-2020,2.83,2.83,2.82,2.82,2.822721598002496878,801,4,2261.00,801,100.00,0.01,-0.01
28-December-2020,2.91,2.91,2.71,2.71,2.842723004694835680,1704,10,4844.00,1704,100.00,0.20,-0.20
24-December-2020,2.78,2.80,2.78,2.78,2.781898454746136865,2265,8,6301.00,2265,100.00,0.02,0.00
23-December-2020,2.65,2.77,2.65,2.75,2.732337736932797242,1741,11,4757.00,1741,100.00,0.12,0.10
22-December-2020,2.67,2.67,2.65,2.65,2.652987326493663246,1657,10,4396.00,1657,100.00,0.02,-0.02
21-December-2020,2.75,2.75,2.75,2.75,2.749576988155668358,1773,9,4875.00,1773,100.00,0.00,0.00
18-December-2020,2.89,2.89,2.77,2.89,2.811320754716981132,1537,11,4321.00,1537,100.00,0.12,0.00
17-December-2020,2.92,2.92,2.78,2.91,2.834636199639206253,1663,13,4714.00,1663,100.00,0.14,-0.01
16-December-2020,2.92,2.92,2.92,2.92,2.919915254237288135,4720,11,13782.00,4720,100.00,0.00,0.00
15-December-2020,2.92,2.92,2.78,2.92,2.876057876057876057,3663,16,10535.00,3163,86.35,0.14,0.00
14-December-2020,2.92,2.92,2.92,2.92,2.919814061592097617,5163,20,15075.00,5163,100.00,0.00,0.00
11-December-2020,2.79,2.79,2.79,2.79,2.790000000000000000,100,2,279.00,100,100.00,0.00,0.00
10-December-2020,2.54,2.66,2.54,2.66,2.657364341085271317,645,11,1714.00,645,100.00,0.12,0.12
9-December-2020,2.32,2.54,2.32,2.54,2.376323387872954764,4156,16,9876.00,4156,100.00,0.22,0.22
8-December-2020,2.42,2.42,2.31,2.42,2.370165745856353591,543,18,1287.00,543,100.00,0.11,0.00
7-December-2020,2.31,2.31,2.31,2.31,2.310000000000000000,200,2,462.00,200,100.00,0.00,0.00
4-December-2020,2.30,2.30,2.30,2.30,2.299878197320341047,4105,9,9441.00,4105,100.00,0.00,0.00
3-December-2020,2.21,2.31,2.21,2.31,2.209433962264150943,530,6,1171.00,530,100.00,0.10,0.10
2-December-2020,2.39,2.39,2.20,2.20,2.200607902735562310,329,13,724.00,329,100.00,0.19,-0.19
1-December-2020,2.28,2.28,2.28,2.28,2.279952830188679245,4240,7,9667.00,4240,100.00,0.00,0.00
27-November-2020,2.18,2.18,2.18,2.18,2.179365079365079365,630,2,1373.00,630,100.00,0.00,0.00
26-November-2020,2.08,2.08,2.08,2.08,2.077551020408163265,245,4,509.00,245,100.00,0.00,0.00
25-November-2020,1.99,1.99,1.99,1.99,1.988405797101449275,345,2,686.00,345,100.00,0.00,0.00
24-November-2020,1.90,1.90,1.90,1.90,1.891089108910891089,101,2,191.00,101,100.00,0.00,0.00
23-November-2020,1.81,1.81,1.81,1.81,1.806666666666666666,150,2,271.00,150,100.00,0.00,0.00
20-November-2020,1.73,1.73,1.73,1.73,1.000000000000000000,1,1,1.00,1,100.00,0.00,0.00
19-November-2020,1.65,1.65,1.65,1.65,1.636363636363636363,11,3,18.00,11,100.00,0.00,0.00
18-November-2020,1.79,1.79,1.63,1.65,1.631229235880398671,602,4,982.00,602,100.00,0.16,-0.14
13-November-2020,1.71,1.71,1.71,1.71,1.707224334600760456,263,5,449.00,263,100.00,0.00,0.00
12-November-2020,1.80,1.80,1.80,1.80,1.777777777777777777,9,1,16.00,9,100.00,0.00,0.00
11-November-2020,1.80,1.80,1.80,1.80,1.800000000000000000,370,3,666.00,370,100.00,0.00,0.00
10-November-2020,1.85,1.85,1.85,1.85,1.847826086956521739,46,2,85.00,46,100.00,0.00,0.00
9-November-2020,1.81,1.90,1.81,1.85,1.892523364485981308,214,3,405.00,214,100.00,0.09,0.04
6-November-2020,1.81,1.81,1.81,1.81,1.000000000000000000,1,1,1.00,1,100.00,0.00,0.00
4-November-2020,1.90,1.90,1.90,1.90,1.500000000000000000,2,1,3.00,2,100.00,0.00,0.00
2-November-2020,1.90,1.90,1.90,1.90,1.899147727272727272,704,7,1337.00,704,100.00,0.00,0.00
30-October-2020,1.99,1.99,1.90,1.90,1.937500000000000000,48,4,93.00,48,100.00,0.09,-0.09
29-October-2020,2.09,2.09,1.99,1.99,2.044750430292598967,581,4,1188.00,321,55.25,0.10,-0.10
28-October-2020,2.19,2.19,2.09,2.09,2.096774193548387096,31,2,65.00,31,100.00,0.10,-0.10
27-October-2020,2.19,2.19,2.19,2.19,2.189781021897810218,137,5,300.00,137,100.00,0.00,0.00
26-October-2020,2.19,2.19,2.19,2.19,2.190000000000000000,300,2,657.00,300,100.00,0.00,0.00
23-October-2020,2.30,2.30,2.30,2.30,2.300000000000000000,200,2,460.00,200,100.00,0.00,0.00
22-October-2020,2.30,2.30,2.30,2.30,2.250000000000000000,8,2,18.00,8,100.00,0.00,0.00
20-October-2020,2.30,2.30,2.25,2.30,2.297810218978102189,685,6,1574.00,685,100.00,0.05,0.00
19-October-2020,2.32,2.32,2.30,2.30,2.305263157894736842,190,4,438.00,190,100.00,0.02,-0.02
16-October-2020,2.32,2.32,2.32,2.32,2.000000000000000000,2,1,4.00,2,100.00,0.00,0.00
15-October-2020,2.44,2.44,2.44,2.44,2.000000000000000000,2,1,4.00,2,100.00,0.00,0.00
14-October-2020,2.37,2.44,2.37,2.44,2.370235934664246823,551,5,1306.00,551,100.00,0.07,0.07
13-October-2020,2.49,2.49,2.49,2.49,2.000000000000000000,1,1,2.00,1,100.00,0.00,0.00
12-October-2020,2.49,2.49,2.49,2.49,2.480392156862745098,102,2,253.00,102,100.00,0.00,0.00
9-October-2020,2.50,2.50,2.49,2.49,2.491666666666666666,720,5,1794.00,720,100.00,0.01,-0.01
8-October-2020,2.50,2.50,2.50,2.50,2.500000000000000000,54,2,135.00,54,100.00,0.00,0.00
7-October-2020,2.30,2.50,2.30,2.50,2.490566037735849056,53,3,132.00,53,100.00,0.20,0.20
6-October-2020,2.74,2.74,2.50,2.50,2.501982160555004955,2018,6,5049.00,2018,100.00,0.24,-0.24
5-October-2020,2.74,2.74,2.74,2.74,2.740000000000000000,650,2,1781.00,650,100.00,0.00,0.00
1-October-2020,2.74,2.74,2.74,2.74,2.739562624254473161,1006,5,2756.00,1006,100.00,0.00,0.00
30-September-2020,2.74,2.74,2.74,2.74,2.000000000000000000,1,1,2.00,1,100.00,0.00,0.00
29-September-2020,2.33,2.79,2.33,2.79,2.431243124312431243,909,7,2210.00,708,77.89,0.46,0.46
28-September-2020,2.57,2.57,2.57,2.57,2.568888888888888888,225,3,578.00,225,100.00,0.00,0.00
25-September-2020,2.34,2.57,2.34,2.57,2.416389351081530782,2404,6,5809.00,2404,100.00,0.23,0.23
24-September-2020,2.35,2.60,2.34,2.34,2.343750000000000000,160,5,375.00,105,65.62,0.26,-0.01
23-September-2020,2.85,2.85,2.60,2.60,2.847555129434324065,1043,5,2970.00,1043,100.00,0.25,-0.25
22-September-2020,2.85,2.85,2.85,2.85,2.849686847599164926,1916,8,5460.00,1916,100.00,0.00,0.00
21-September-2020,2.80,2.80,2.60,2.60,2.748768472906403940,2030,12,5580.00,2020,99.51,0.20,-0.20
18-September-2020,2.80,2.80,2.52,2.80,2.641547861507128309,491,6,1297.00,491,100.00,0.28,0.00
17-September-2020,2.80,2.80,2.80,2.80,2.799746112345287210,3151,6,8822.00,3151,100.00,0.00,0.00
16-September-2020,2.90,2.90,2.50,2.80,2.780508121615993336,2401,8,6676.00,1776,73.97,0.40,-0.10
15-September-2020,2.75,2.75,2.75,2.75,2.750000000000000000,92,2,253.00,92,100.00,0.00,0.00
14-September-2020,2.26,2.75,2.26,2.75,2.673913043478260869,46,5,123.00,45,97.83,0.49,0.49
11-September-2020,2.44,2.96,2.44,2.50,2.836515825268114046,3823,12,10844.00,2924,76.48,0.52,0.06
10-September-2020,2.70,2.70,2.70,2.70,2.700000000000000000,20,1,54.00,20,100.00,0.00,0.00
9-September-2020,2.70,2.70,2.70,2.70,2.000000000000000000,1,1,2.00,1,100.00,0.00,0.00
8-September-2020,2.70,2.70,2.70,2.70,2.700000000000000000,1330,5,3591.00,1330,100.00,0.00,0.00
4-September-2020,2.70,2.70,2.55,2.70,2.587855297157622739,774,8,2003.00,774,100.00,0.15,0.00
3-September-2020,2.50,2.70,2.50,2.70,2.694630872483221476,298,4,803.00,298,100.00,0.20,0.20
2-September-2020,2.70,2.70,2.70,2.70,2.698818897637795275,508,4,1371.00,508,100.00,0.00,0.00
1-September-2020,2.88,2.88,2.70,2.70,2.702439024390243902,205,2,554.00,205,100.00,0.18,-0.18
31-August-2020,2.61,2.90,2.61,2.62,2.750120365912373615,2077,7,5712.00,2077,100.00,0.29,0.01
28-August-2020,2.90,2.90,2.90,2.90,2.899751861042183622,2015,3,5843.00,2015,100.00,0.00,0.00
27-August-2020,2.64,2.91,2.64,2.91,2.715417106652587117,5682,10,15429.00,5681,99.98,0.27,0.27
26-August-2020,2.98,2.98,2.71,2.92,2.946216955332725615,2194,10,6464.00,2083,94.94,0.27,-0.06
25-August-2020,2.72,2.99,2.51,2.98,2.820317899101589495,2894,12,8162.00,2066,71.39,0.48,0.26
24-August-2020,2.61,2.87,2.61,2.72,2.798126951092611862,961,10,2689.00,850,88.45,0.26,0.11
21-August-2020,2.90,2.90,2.61,2.61,2.899787685774946921,2355,12,6829.00,2355,100.00,0.29,-0.29
20-August-2020,2.90,2.90,2.61,2.90,2.897362110311750599,2085,9,6041.00,2070,99.28,0.29,0.00
19-August-2020,2.65,2.90,2.65,2.90,2.699236641221374045,1310,4,3536.00,1050,80.15,0.25,0.25
18-August-2020,2.61,3.00,2.61,2.65,2.835980036297640653,8816,14,25002.00,7316,82.99,0.39,0.04
17-August-2020,2.90,2.90,2.90,2.90,2.900000000000000000,10,1,29.00,10,100.00,0.00,0.00
14-August-2020,3.00,3.00,3.00,3.00,3.000000000000000000,300,2,900.00,300,100.00,0.00,0.00
13-August-2020,2.70,3.00,2.70,3.00,2.822646657571623465,733,7,2069.00,733,100.00,0.30,0.30
12-August-2020,3.00,3.00,2.70,3.00,2.919692737430167597,1432,8,4181.00,1432,100.00,0.30,0.00
11-August-2020,3.00,3.00,3.00,3.00,3.000000000000000000,1374,4,4122.00,1374,100.00,0.00,0.00
10-August-2020,3.04,3.04,3.00,3.00,3.007976298997265268,13164,22,39597.00,13164,100.00,0.04,-0.04
7-August-2020,3.04,3.04,2.50,3.04,2.914995715509854327,5835,10,17009.00,4835,82.86,0.54,0.00
6-August-2020,2.77,2.77,2.77,2.77,2.750000000000000000,48,4,132.00,48,100.00,0.00,0.00
5-August-2020,2.77,2.77,2.77,2.77,2.769958747876728949,8242,10,22830.00,8242,100.00,0.00,0.00
4-August-2020,2.77,2.77,2.77,2.77,2.769777356702984367,2111,4,5847.00,2111,100.00,0.00,0.00
3-August-2020,2.65,2.65,2.65,2.65,2.650000000000000000,200,2,530.00,200,100.00,0.00,0.00
31-July-2020,2.65,2.65,2.65,2.65,2.649843505477308294,2556,4,6773.00,2556,100.00,0.00,0.00
30-July-2020,2.66,2.66,2.66,2.66,2.655737704918032786,61,2,162.00,61,100.00,0.00,0.00
29-July-2020,2.66,2.66,2.66,2.66,2.660000000000000000,200,2,532.00,200,100.00,0.00,0.00
24-July-2020,2.80,2.80,2.80,2.80,2.800000000000000000,100,1,280.00,100,100.00,0.00,0.00
23-July-2020,2.89,2.89,2.66,2.85,2.739754098360655737,488,7,1337.00,401,82.17,0.23,-0.04
22-July-2020,2.53,2.79,2.53,2.79,2.533464566929133858,508,2,1287.00,508,100.00,0.26,0.26
21-July-2020,2.77,2.77,2.66,2.66,2.768518518518518518,540,9,1495.00,538,99.63,0.11,-0.11
20-July-2020,2.82,2.82,2.79,2.79,2.809478672985781990,1055,7,2964.00,1055,100.00,0.03,-0.03
17-July-2020,2.57,2.69,2.57,2.69,2.571194762684124386,611,4,1571.00,611,100.00,0.12,0.12
16-July-2020,2.57,2.57,2.57,2.57,2.569991704686851928,9644,8,24785.00,9644,100.00,0.00,0.00
