,Date,Open,High,Low,Close,Adj Close,Volume,gainORloss
0,2018-04-09,166.199997,167.96000700000002,164.53999299999998,166.529999,151.240082,3138100,0.0
1,2018-04-16,166.869995,168.229996,160.419998,160.869995,146.099762,3649500,2.035183714651076
2,2018-04-23,161.389999,164.96000700000002,157.899994,164.330002,149.242081,3458900,1.9789447638417237
3,2018-04-30,164.800003,165.479996,161.53999299999998,164.350006,149.260254,2946400,1.9998782841541243
4,2018-05-07,164.970001,168.309998,163.699997,166.380005,151.10386699999998,2895800,1.9877990206816016
5,2018-05-14,166.33999599999999,166.550003,157.029999,157.759995,143.275299,3175800,2.0546400245512175
6,2018-05-21,158.309998,162.610001,156.929993,161.759995,146.908035,4061000,1.9752720071486154
7,2018-05-28,161.28999299999998,167.429993,160.5,167.110001,151.76683,3309300,1.96798512376288
8,2018-06-04,167.729996,169.699997,165.520004,167.820007,152.41163600000002,3035200,1.995769241029766
9,2018-06-11,167.559998,169.899994,165.5,168.720001,153.229004,4176200,1.9946657539434225
10,2018-06-18,168.16000400000001,171.419998,166.220001,170.830002,155.14527900000002,4358600,1.9876485337745298
11,2018-06-25,171.190002,173.46000700000002,168.240005,171.889999,156.107971,5157000,1.9938332828776155
12,2018-07-02,171.850006,173.630005,169.009995,172.889999,158.38888500000002,2117200,1.994215975442281
13,2018-07-09,173.190002,175.16000400000001,171.070007,173.350006,158.810303,2901600,1.9973463687102495
14,2018-07-16,172.949997,173.850006,169.740005,170.53999299999998,156.235977,2722700,2.0164771497322627
15,2018-07-23,170.100006,174.330002,168.949997,172.229996,157.78424099999998,2479500,1.9901875222710916
16,2018-07-30,172.309998,180.369995,169.71000700000002,180.080002,164.97581499999998,4196900,1.9564082301598376
17,2018-08-06,179.71000700000002,182.03999299999998,177.16000400000001,177.199997,162.337387,2707500,2.016252850162294
18,2018-08-13,177.270004,183.350006,176.570007,183.199997,167.834152,2457100,1.967248907760626
19,2018-08-20,183.869995,184.320007,180.270004,182.800003,167.467667,1854400,2.002188150948772
20,2018-08-27,183.190002,185.33999599999999,180.729996,183.28999299999998,167.91658,2129700,1.9973266952986355
21,2018-09-03,182.550003,185.139999,181.330002,183.179993,167.815796,1968100,2.000600502261183
22,2018-09-10,184.369995,185.770004,182.119995,183.28999299999998,167.91658,2539000,1.9993998581253696
23,2018-09-17,183.389999,185.990005,181.320007,185.190002,169.657242,2944000,1.9897402182651307
24,2018-09-24,184.720001,185.21000700000002,176.91000400000001,181.149994,165.95606999999998,3189400,2.022302004602882
25,2018-10-01,180.860001,181.66000400000001,175.580002,177.309998,163.78921499999998,2301100,2.021656962626552
26,2018-10-08,177.399994,181.630005,172.059998,172.78999299999998,159.613861,2981500,2.0261589512304687
27,2018-10-15,172.220001,178.389999,172.220001,177.970001,164.398865,2261500,1.9708939261061196
28,2018-10-22,177.399994,178.949997,170.770004,174.889999,161.553741,2679600,2.0176110813517703
29,2018-10-29,175.830002,182.619995,172.009995,173.179993,159.974121,3569900,2.009874154458477
