,Date,Open,High,Low,Close,Adj Close,Volume,gainORloss
0,2018-04-09,96.489998,97.690002,95.440002,96.360001,91.109619,7828400,0.0
1,2018-04-16,97.08000200000001,99.260002,96.559998,98.309998,92.953369,9639900,1.9801648149763975
2,2018-04-23,98.809998,99.199997,96.41999799999999,98.190002,92.839905,7933400,2.001222079616619
3,2018-04-30,98.699997,99.099998,91.779999,94.519997,89.369873,12383400,2.0388278154515813
4,2018-05-07,94.57,97.779999,93.900002,96.379997,91.12854,9669800,1.98070138972924
5,2018-05-14,96.5,96.790001,94.599998,94.91999799999999,89.748077,9531200,2.015381363577357
6,2018-05-21,95.25,96.519997,94.690002,95.449997,90.249191,5963700,1.9944473649381047
7,2018-05-28,94.650002,95.160004,93.209999,93.860001,88.745834,8204300,2.0169400807911777
8,2018-06-04,94.220001,94.389999,91.019997,93.709999,89.038628,11058600,2.001600704317583
9,2018-06-11,93.620003,94.91999799999999,92.370003,93.809998,89.13364399999999,11724200,1.9989340262004909
10,2018-06-18,93.019997,93.83000200000001,91.470001,92.239998,87.641891,9745700,2.017020815633582
11,2018-06-25,92.190002,92.730003,90.209999,91.269997,86.72024499999999,11121900,2.0106278189096467
12,2018-07-02,91.040001,92.58000200000001,90.91999799999999,92.160004,87.565895,5319400,1.9903428064087323
13,2018-07-09,92.760002,94.160004,92.260002,92.83000200000001,88.202484,6960200,1.9927825273557571
14,2018-07-16,93.129997,95.83000200000001,92.589996,93.41999799999999,88.76306899999999,9823300,1.9936844785631447
15,2018-07-23,93.290001,95.949997,92.370003,94.639999,89.922256,7410200,1.9871090340987854
16,2018-07-30,94.550003,98.07,94.239998,98.050003,93.162277,10226600,1.9652217858677679
17,2018-08-06,98.129997,99.66999799999999,98.120003,98.629997,93.713364,9118100,1.9941194969315472
18,2018-08-13,98.629997,100.199997,97.660004,100.019997,95.034065,9944900,1.9861027790272778
19,2018-08-20,100.199997,101.75,98.730003,99.529999,94.568489,8687900,2.004923118707155
20,2018-08-27,100.16999799999999,101.110001,99.58000200000001,100.57,95.556664,7845800,1.9896589340757682
21,2018-09-03,100.589996,102.110001,99.989998,100.029999,95.480255,7263400,2.005398390536823
22,2018-09-10,99.050003,100.029999,95.66999799999999,99.989998,95.44207800000001,8461000,2.000400050013002
23,2018-09-17,100.220001,102.730003,99.959999,101.82,97.188835,10001400,1.9820270870163035
24,2018-09-24,101.57,101.849998,97.760002,98.699997,94.21075400000001,7103100,2.0316109736051966
25,2018-10-01,99.129997,100.160004,98.279999,99.589996,95.060265,6809200,1.9910633694573097
26,2018-10-08,99.660004,100.559998,91.66999799999999,93.160004,88.922722,8824500,2.0690209502352532
27,2018-10-15,93.139999,98.199997,92.75,97.32,92.893509,11351100,1.9572544595150023
28,2018-10-22,97.650002,97.93,91.019997,92.33000200000001,88.130463,9917400,2.054045249560376
29,2018-10-29,93.279999,96.959999,88.58000200000001,89.550003,85.47692099999999,13943800,2.0310440972291204
30,2018-11-05,89.639999,94.599998,89.639999,93.720001,89.45725300000001,9343600,1.955505783658709
31,2018-11-12,93.489998,93.800003,87.150002,89.5,85.429192,8679800,2.047150849162011
32,2018-11-19,89.5,89.730003,87.08000200000001,87.730003,83.7397,6588100,2.020175503698547
33,2018-11-26,88.41999799999999,89.379997,86.769997,89.190002,85.13329300000001,9017100,1.9836304634234674
34,2018-12-03,89.68,90.0,83.33000200000001,83.809998,80.412872,11325500,2.064192866345135
35,2018-12-10,82.980003,84.589996,78.940002,79.300003,76.085678,10740500,2.0568725703579105
