,Date,Open,High,Low,Close,Adj Close,Volume,gainORloss
0,2018-04-09,213.75,218.710007,212.399994,215.520004,196.97048999999998,11190700,0.0
1,2018-04-16,217.19999700000002,221.690002,216.58999599999999,217.75,199.00853,9600700,1.9897589161882892
2,2018-04-23,218.020004,218.729996,194.399994,196.119995,179.240189,27876600,2.110289646907242
3,2018-04-30,196.96000700000002,199.929993,191.440002,199.360001,182.201324,19234400,1.983747963564667
4,2018-05-07,200.059998,205.679993,199.559998,205.16000400000001,187.502136,15354700,1.971729367874257
5,2018-05-14,205.669998,206.03999299999998,198.449997,198.96000700000002,181.83577,13750100,2.031162026446853
6,2018-05-21,200.5,202.929993,196.559998,199.029999,183.143814,10919600,1.9996483344201794
7,2018-05-28,198.0,200.419998,195.100006,199.58999599999999,183.659119,11570000,1.9971942631834114
8,2018-06-04,200.729996,206.75,200.070007,206.58999599999999,190.100403,11401200,1.9661164619026372
9,2018-06-11,206.58999599999999,206.78999299999998,200.110001,204.970001,188.60968,13877900,2.00790357121577
10,2018-06-18,202.529999,204.570007,194.58999599999999,196.5,180.815765,13108400,2.0431043307888044
11,2018-06-25,195.979996,199.899994,193.639999,196.720001,181.01818799999998,12602700,1.9988816541333794
12,2018-07-02,195.46000700000002,198.949997,193.509995,197.46000700000002,181.699142,6688200,1.9962523752974444
13,2018-07-09,198.139999,202.580002,197.399994,201.179993,185.12219199999998,8867800,1.9815091652776824
14,2018-07-16,201.550003,203.169998,198.25,201.949997,185.83076499999999,10275400,1.9961871551798043
15,2018-07-23,201.53999299999998,210.600006,190.570007,207.419998,190.864151,19897100,1.9736283817725233
16,2018-07-30,208.25,212.77999900000003,203.850006,207.28999299999998,190.744522,10679800,2.000627164862705
17,2018-08-06,207.449997,209.610001,201.0,201.96000700000002,185.839951,7136300,2.02639129439127
18,2018-08-13,202.020004,204.990005,197.110001,204.770004,188.425659,8574200,1.986277301630565
19,2018-08-20,205.720001,206.03999299999998,201.46000700000002,205.28999299999998,188.90416000000002,8306600,1.9974670514017698
20,2018-08-27,206.179993,211.72000099999997,205.850006,210.919998,195.385696,10208500,1.9733073911749228
21,2018-09-03,210.55000299999998,213.36999500000002,207.350006,212.57000699999998,196.914185,9162700,1.9922378089774446
22,2018-09-10,213.67999300000002,216.36999500000002,205.899994,207.880005,192.569595,13197100,2.0225611020165215
23,2018-09-17,207.46000700000002,217.86999500000002,207.300003,216.330002,200.397247,12786600,1.9609393199192038
24,2018-09-24,215.38999900000002,215.86999500000002,208.869995,210.710007,195.19116200000002,9923100,2.026671704301163
25,2018-10-01,212.399994,217.33999599999999,211.059998,213.190002,197.488495,9540200,1.988367207764274
26,2018-10-08,213.13000499999998,214.580002,195.929993,198.229996,183.630295,14434600,2.075467922624586
27,2018-10-15,197.820007,203.770004,197.419998,199.850006,185.130997,11083200,1.9918938706461686
28,2018-10-22,201.25,203.399994,181.979996,184.949997,171.3284,23603800,2.080562364107527
29,2018-10-29,187.850006,194.470001,183.16000400000001,192.809998,178.609497,13944700,1.959234473930133
30,2018-11-05,193.5,204.270004,192.21000700000002,201.100006,186.28894,12194400,1.9587766894447531
31,2018-11-12,200.570007,209.770004,196.240005,209.0,193.607101,13514400,1.962200985645933
32,2018-11-19,207.830002,208.050003,196.78999299999998,196.800003,182.305634,8730200,2.0619918537297988
33,2018-11-26,198.570007,207.919998,196.779999,207.919998,193.921951,11326100,1.9465179150299916
34,2018-12-03,211.210007,211.94999700000002,197.009995,198.240005,184.893661,10438400,2.04882966482976
35,2018-12-10,198.360001,202.619995,193.639999,196.100006,182.897736,10033100,2.010912794158711
36,2018-12-17,195.83999599999999,198.25,183.639999,183.75,171.37918100000002,18758800,2.0672109170068027
37,2018-12-24,181.889999,192.300003,176.869995,189.369995,176.62081899999998,10295400,1.9703226744025633
38,2018-12-31,190.33999599999999,191.979996,182.889999,191.320007,178.43954499999998,10632900,1.9898075897519698
39,2019-01-07,191.360001,194.110001,188.66000400000001,192.21000700000002,179.269638,11104800,1.9953696479497034
40,2019-01-14,190.639999,196.399994,187.860001,195.860001,182.673904,11869300,1.9813642704923708
41,2019-01-21,194.220001,197.16000400000001,190.279999,195.899994,182.711197,8265400,1.9997958499171777
42,2019-01-28,193.139999,201.770004,191.070007,199.16000400000001,185.751724,15213600,1.983631201373143
43,2019-02-04,199.009995,203.080002,196.25,199.820007,186.367279,9084100,1.9966970124267887
44,2019-02-11,200.929993,210.399994,199.639999,208.860001,194.79866,11333900,1.9567174473009794
45,2019-02-18,207.91000400000001,209.66000400000001,207.149994,209.350006,196.60562099999999,6685300,1.997659398204173
46,2019-02-25,210.47000099999997,211.58999599999999,206.899994,207.490005,194.858856,9271500,2.008964292039031
47,2019-03-04,208.990005,209.979996,198.0,200.889999,188.660645,11623800,2.032853830618019
48,2019-03-11,201.880005,208.66000400000001,201.66000400000001,208.080002,195.412949,12725200,1.9654459682290852
49,2019-03-18,208.440002,210.539993,204.470001,204.66000400000001,192.20114099999998,10934000,2.016710631941549
50,2019-03-25,203.46000700000002,209.5,202.25,207.779999,195.13121,10449100,1.9849841418085676
51,2019-04-01,209.88999900000002,216.49000499999997,209.259995,215.41000400000001,202.29673799999998,8523900,1.964579152043468
52,2019-04-08,214.710007,217.49000499999997,210.72000099999997,217.419998,204.184372,7098700,1.990755247822236
53,2019-04-15,216.83999599999999,219.669998,214.899994,218.88000499999998,205.555496,6790600,1.9933296465339536
54,2019-04-22,217.30000299999998,219.75,189.360001,191.669998,180.00190700000002,24151700,2.1419627864763684
55,2019-04-29,191.520004,192.190002,183.380005,185.220001,173.94456499999998,22565500,2.034823436805834
56,2019-05-06,182.03999299999998,183.110001,173.009995,175.860001,165.154373,25034200,2.0532241552756503
57,2019-05-13,173.940002,176.970001,168.429993,169.08999599999999,158.796494,21580700,2.0400378801830477
58,2019-05-20,167.96000700000002,170.759995,164.58999599999999,166.08999599999999,155.979095,19224100,2.018062496671985
59,2019-05-27,166.800003,166.990005,159.630005,159.75,151.30874599999999,14544700,2.039686985915493
60,2019-06-03,159.75,167.08999599999999,159.320007,166.610001,157.806229,16234400,1.958825995085373
61,2019-06-10,168.110001,170.360001,166.050003,166.690002,157.882004,11511900,1.9995200611971917
62,2019-06-17,167.100006,174.559998,166.46000700000002,173.350006,164.190079,16128700,1.9615805955034116
63,2019-06-24,173.350006,174.369995,170.649994,173.33999599999999,164.18061799999998,12576600,2.0000577477802644
64,2019-07-01,175.46000700000002,175.779999,169.729996,172.0,162.91143799999998,6573300,2.0077906744186045
65,2019-07-08,169.919998,173.360001,164.28999299999998,173.33999599999999,164.18061799999998,15458600,1.9922695509927209
66,2019-07-15,173.380005,177.25,171.21000700000002,172.610001,163.489197,13637400,2.0042291581934464
67,2019-07-22,172.809998,187.720001,170.570007,173.979996,164.78680400000002,19275500,1.9921255602282002
68,2019-07-29,173.830002,178.020004,169.809998,170.550003,161.53804,12437900,2.0201113628828256
69,2019-08-05,168.949997,169.020004,158.03999299999998,163.470001,154.832153,17224900,2.0433107111805793
70,2019-08-12,163.020004,167.880005,155.630005,161.5,152.96623200000002,16681500,2.0121981486068115
71,2019-08-19,163.71000700000002,163.949997,155.270004,155.850006,148.96553,12548800,2.0362527672921615
72,2019-08-26,157.009995,162.149994,154.0,161.720001,154.576233,11980800,1.9637027271598895
73,2019-09-02,161.399994,166.41000400000001,157.259995,163.940002,156.698166,7526100,1.9864584544777544
74,2019-09-09,165.0,172.479996,164.690002,171.440002,163.86686699999998,15315200,1.9562529169825837
75,2019-09-16,171.21000700000002,171.21000700000002,165.25,166.759995,159.39361599999998,12594300,2.028064326818911
76,2019-09-23,165.490005,167.550003,162.800003,164.529999,157.262115,13317200,2.013553734963555
77,2019-09-30,165.21000700000002,165.570007,150.809998,155.820007,148.936859,14424400,2.055897776978023
78,2019-10-07,155.0,159.600006,150.580002,158.100006,151.11615,16473800,1.9855787545004902
79,2019-10-14,158.03999299999998,165.490005,157.33999599999999,163.100006,155.89527900000002,12941900,1.969343961888021
80,2019-10-21,165.470001,168.91000400000001,159.630005,166.08999599999999,158.753174,15832900,1.9819977718585773
81,2019-10-28,166.479996,170.149994,163.550003,170.08999599999999,162.576492,12707800,1.9764830378383924
82,2019-11-04,171.619995,176.71000700000002,171.619995,173.149994,165.501312,14434400,1.9823274726766666
83,2019-11-11,172.5,172.690002,169.580002,171.880005,164.28743,10274300,2.0073888117468925
84,2019-11-18,170.78999299999998,171.720001,164.509995,167.600006,160.196503,13719900,2.025536985959296
85,2019-11-25,168.470001,171.369995,167.869995,169.770004,163.675491,7646800,1.9872180129064494
86,2019-12-02,170.16000400000001,171.990005,162.720001,171.470001,165.31445300000001,14372700,1.9900857468356812
87,2019-12-09,169.399994,171.259995,166.330002,168.78999299999998,162.73066699999998,11558100,2.015877765928932
88,2019-12-16,168.940002,175.470001,168.190002,175.369995,169.074448,18130800,1.9624793169435857
89,2019-12-23,176.71000700000002,179.179993,175.5,177.259995,170.89660600000002,9043900,1.9893376957389626
