,Date,Open,High,Low,Close,Adj Close,Volume,gainORloss
0,2018-04-09,89.889999,92.489998,89.5,91.510002,86.201897,2642200,0.0
1,2018-04-16,92.199997,94.209999,91.199997,93.410004,87.991676,3053400,1.9796595448170626
2,2018-04-23,93.57,94.5,92.510002,93.989998,88.53801700000001,1711900,1.993829194463862
3,2018-04-30,94.33000200000001,94.459999,84.879997,87.93,82.829552,3646300,2.0689184351188445
4,2018-05-07,88.5,88.5,85.139999,87.57,82.49041700000001,2802200,2.0041109969167525
5,2018-05-14,87.690002,97.059998,86.989998,95.91999799999999,90.35607900000001,5144000,1.9129483092774877
6,2018-05-21,96.389999,99.480003,94.91999799999999,96.5,90.902443,4009900,1.9939896165803108
7,2018-05-28,95.709999,97.339996,93.010002,94.059998,89.117729,3071400,2.0259409106089925
8,2018-06-04,94.239998,98.360001,93.190002,98.290001,93.125473,3475900,1.9569640557842705
9,2018-06-11,98.410004,98.650002,93.699997,95.489998,90.472588,4181100,2.0293224741715883
10,2018-06-18,94.82,104.33000200000001,94.58000200000001,102.370003,96.991104,6676100,1.932792763520775
11,2018-06-25,102.5,105.989998,99.989998,103.489998,98.052238,6038600,1.9891777464330418
12,2018-07-02,103.230003,106.0,102.400002,104.720001,99.217598,3898500,1.9882543641304968
13,2018-07-09,105.400002,109.010002,104.480003,108.019997,102.3442,4882500,1.9694501380147234
14,2018-07-16,108.639999,108.970001,106.0,107.470001,101.823105,3920600,2.005117669999836
15,2018-07-23,106.870003,111.43,106.040001,109.18,103.443268,3354100,1.9843377999633631
16,2018-07-30,109.220001,111.120003,107.16999799999999,108.139999,102.457909,3322200,2.009617172273138
17,2018-08-06,107.889999,110.540001,104.150002,106.279999,100.695633,5167200,2.01750094107547
18,2018-08-13,106.16999799999999,109.940002,105.059998,105.269997,99.738701,3741300,2.009594395637724
19,2018-08-20,105.190002,106.66999799999999,103.129997,104.629997,99.13233199999999,2985600,2.0061167926823127
20,2018-08-27,105.209999,106.139999,101.529999,102.82,97.9422,3197200,2.017603549893017
21,2018-09-03,102.610001,104.41999799999999,100.889999,103.959999,99.02810699999999,3057100,1.9890342534535805
22,2018-09-10,103.989998,104.339996,100.150002,103.849998,98.92333199999999,2605300,2.0010592296785603
23,2018-09-17,104.120003,106.360001,102.639999,105.209999,100.218811,4256600,1.9870734624757482
24,2018-09-24,105.230003,108.440002,102.989998,107.949997,102.828835,4620100,1.9746178964692327
25,2018-10-01,108.089996,108.900002,105.66999799999999,108.129997,103.000282,3216500,1.9983353370480532
