,Date,Open,High,Low,Close,Adj Close,Volume,gainORloss
0,2018-04-09,126.720001,133.550003,126.389999,129.169998,129.169998,9153500,0.0
1,2018-04-16,130.490005,134.729996,128.770004,130.08999599999999,130.08999599999999,8059100,1.992927988098332
2,2018-04-23,130.639999,132.03999299999998,120.910004,126.639999,126.639999,8950100,2.0272425539106327
3,2018-04-30,127.32,130.679993,123.879997,129.46000700000002,129.46000700000002,7259000,1.978217149331685
4,2018-05-07,129.759995,137.669998,129.630005,136.21000700000002,136.21000700000002,7016000,1.9504441696416623
5,2018-05-14,136.990005,139.669998,131.58999599999999,138.850006,138.850006,8380400,1.9809866842929773
6,2018-05-21,139.610001,139.940002,131.149994,132.75,132.75,16728900,2.0459510809792842
7,2018-05-28,131.649994,133.649994,128.139999,133.520004,133.520004,9905600,1.9942330439115323
8,2018-06-04,133.449997,138.130005,131.990005,135.130005,135.130005,7412700,1.988085540291366
9,2018-06-11,135.009995,139.440002,134.71000700000002,137.990005,137.990005,8217400,1.9792738611756697
10,2018-06-18,136.360001,142.940002,133.369995,136.509995,136.509995,12343100,2.010841770230817
11,2018-06-25,134.880005,135.070007,126.589996,131.08999599999999,131.08999599999999,10252100,2.041345634032974
12,2018-07-02,130.020004,135.490005,129.009995,135.110001,135.110001,5103800,1.9702464290559807
13,2018-07-09,135.130005,137.880005,131.649994,137.21000700000002,137.21000700000002,8566400,1.984694950128528
14,2018-07-16,136.619995,137.96000700000002,134.130005,134.320007,134.320007,6275200,2.0215157820830076
15,2018-07-23,134.0,137.46000700000002,130.0,131.16000400000001,131.16000400000001,7700300,2.0240927333305048
16,2018-07-30,131.169998,132.470001,124.690002,132.050003,132.050003,9261300,1.993260136465124
17,2018-08-06,131.929993,137.0,131.320007,134.850006,134.850006,5800900,1.9792361670343566
18,2018-08-13,135.240005,136.559998,129.33999599999999,132.350006,132.350006,8708300,2.0188893077949692
19,2018-08-20,132.350006,157.779999,131.630005,157.199997,157.199997,18089000,1.8419211738280123
20,2018-08-27,158.059998,159.940002,153.270004,154.350006,154.350006,11310100,2.018464469641809
21,2018-09-03,154.169998,154.479996,146.71000700000002,149.169998,149.169998,6235900,2.034725535090508
22,2018-09-10,149.96000700000002,154.059998,147.600006,151.350006,151.350006,6412200,1.98559624768036
23,2018-09-17,150.229996,154.58999599999999,145.899994,152.399994,152.399994,9831900,1.9931103146893825
24,2018-09-24,150.649994,157.110001,149.330002,156.110001,156.110001,6169700,1.9762346616088997
25,2018-10-01,155.649994,156.639999,149.759995,152.0,152.0,12909600,2.027039480263158
26,2018-10-08,151.139999,152.330002,129.0,138.179993,138.179993,17238100,2.1000145295998096
27,2018-10-15,138.470001,142.100006,132.800003,133.179993,133.179993,11048100,2.0375431766241343
28,2018-10-22,133.929993,137.309998,123.93,124.709999,124.709999,13923300,2.067917521192507
29,2018-10-29,128.779999,137.28999299999998,119.93,134.130005,134.130005,12004800,1.9297695843670475
30,2018-11-05,134.699997,140.71000700000002,131.550003,135.550003,135.550003,8135200,1.9895241758128182
31,2018-11-12,134.179993,135.96000700000002,127.940002,134.03999299999998,134.03999299999998,8563300,2.0112653691350166
32,2018-11-19,134.21000700000002,139.399994,120.099998,132.690002,132.690002,14623800,2.010174022003557
33,2018-11-26,134.979996,147.440002,134.16000400000001,144.5,144.5,15735300,1.9182699100346021
34,2018-12-03,148.029999,150.41000400000001,131.619995,132.570007,132.570007,10403600,2.089990136305869
35,2018-12-10,132.429993,140.419998,130.5,131.5,131.5,8550200,2.008136935361217
36,2018-12-17,130.990005,134.820007,120.110001,120.300003,120.300003,13307900,2.093100554619271
37,2018-12-24,118.720001,130.110001,117.720001,127.230003,127.230003,6684500,1.9455317155026712
38,2018-12-31,129.190002,129.639999,121.120003,128.279999,128.279999,7957600,1.991814811286364
39,2019-01-07,128.270004,137.779999,128.149994,136.740005,136.740005,7150700,1.9381307174882725
40,2019-01-14,135.369995,141.83999599999999,131.880005,141.729996,141.729996,8718500,1.9647922730485368
41,2019-01-21,140.279999,142.479996,135.240005,142.080002,142.080002,7730800,1.9975365569040462
42,2019-01-28,140.649994,149.559998,138.740005,149.070007,149.070007,6480700,1.9531092461812254
43,2019-02-04,149.059998,154.41000400000001,149.0,154.309998,154.309998,7902200,1.966042440101645
44,2019-02-11,155.0,161.509995,153.800003,160.350006,160.350006,8238600,1.9623323493982283
45,2019-02-18,160.429993,161.779999,158.479996,161.509995,161.509995,4933400,1.992817850065564
46,2019-02-25,163.53999299999998,169.050003,158.399994,159.770004,159.770004,11153400,2.0108905987133854
47,2019-03-04,161.0,161.83999599999999,149.5,152.369995,152.369995,13054000,2.0485660513410138
48,2019-03-11,152.389999,157.08999599999999,151.860001,153.279999,153.279999,11384200,1.9940631262660693
49,2019-03-18,153.28999299999998,159.03999299999998,152.330002,154.220001,154.220001,9312400,1.9939047983795566
50,2019-03-25,153.529999,157.389999,151.149994,155.820007,155.820007,8192600,1.9897317037086257
51,2019-04-01,158.220001,168.559998,157.28999299999998,166.330002,166.330002,11939600,1.9368123917896665
52,2019-04-08,165.820007,173.440002,163.130005,171.869995,171.869995,7562400,1.96776637481138
53,2019-04-15,172.009995,174.399994,164.809998,169.199997,169.199997,5998400,2.01578013030343
54,2019-04-22,168.690002,177.479996,167.899994,176.990005,176.990005,6983000,1.9559861699534955
55,2019-04-29,177.28999299999998,178.949997,171.330002,176.699997,176.699997,5509200,2.001641245075969
56,2019-05-06,171.800003,175.509995,167.46000700000002,173.770004,173.770004,6663400,2.0168613278043086
57,2019-05-13,168.050003,178.419998,164.600006,174.330002,174.330002,7154100,1.9967877129950358
58,2019-05-20,172.429993,175.470001,158.509995,161.220001,161.220001,13084100,2.081317460108439
59,2019-05-27,161.520004,165.350006,159.259995,160.91000400000001,160.91000400000001,8449200,2.0019265240960404
60,2019-06-03,161.419998,166.0,153.550003,165.300003,165.300003,8711700,1.9734422327868923
61,2019-06-10,166.380005,168.149994,156.220001,158.16000400000001,158.16000400000001,6464900,2.045144150350426
62,2019-06-17,158.389999,171.679993,157.08999599999999,170.889999,170.889999,11563500,1.9255076653139895
63,2019-06-24,171.369995,171.830002,162.320007,162.899994,162.899994,12507000,2.049048528510075
64,2019-07-01,166.990005,172.33999599999999,165.520004,172.229996,172.229996,5210600,1.9458282400471054
65,2019-07-08,170.75,175.279999,168.259995,174.190002,174.190002,6778400,1.9887478846231368
66,2019-07-15,174.899994,174.899994,169.21000700000002,169.309998,169.309998,5051300,2.0288228932587904
67,2019-07-22,170.309998,173.949997,167.149994,167.990005,167.990005,5861200,2.0078575686690407
68,2019-07-29,168.309998,168.619995,146.100006,147.759995,147.759995,11153700,2.1369112796735004
69,2019-08-05,143.580002,152.669998,140.639999,151.33999599999999,151.33999599999999,12493800,1.9763446471876478
70,2019-08-12,149.529999,154.520004,141.46000700000002,144.130005,144.130005,11711100,2.0500242194538187
71,2019-08-19,146.75,148.100006,143.169998,143.990005,143.990005,10114400,2.0009722897085807
72,2019-08-26,145.820007,151.399994,129.699997,142.820007,142.820007,31025200,2.008192115548629
73,2019-09-02,141.0,152.71000700000002,139.869995,150.350006,150.350006,9265000,1.9499168693082727
74,2019-09-09,151.020004,159.880005,146.059998,153.479996,153.479996,13758100,1.9796065280064252
75,2019-09-16,152.470001,155.009995,148.25,153.33999599999999,153.33999599999999,8140400,2.000913003806261
76,2019-09-23,152.46000700000002,153.630005,143.699997,145.190002,145.190002,7881400,2.0561333004183027
77,2019-09-30,145.740005,149.490005,140.259995,146.889999,146.889999,6991200,1.9884267342121773
78,2019-10-07,145.979996,152.259995,144.5,150.320007,150.320007,6915000,1.9771819595511329
79,2019-10-14,149.71000700000002,151.259995,138.899994,139.669998,139.669998,9304300,2.0762512289861994
