,Unnamed: 0,Date,Open,High,Low,Close,Adj Close,Volume,gainORloss
0,0,2018-04-09,84.370003,84.91999799999998,83.629997,83.66999799999998,81.961205,1136600,0.0
1,1,2018-04-10,84.82,86.279999,84.769997,86.029999,84.273003,1679700,1.972567696996021
2,2,2018-04-11,85.610001,86.379997,85.029999,85.400002,83.655876,1694900,2.0073770138787586
3,3,2018-04-12,86.139999,86.470001,85.610001,85.860001,84.106476,970600,1.9946424528925872
4,4,2018-04-13,86.290001,86.860001,85.300003,85.510002,83.763641,1100800,2.0040930767373855
5,5,2018-04-16,86.5,87.43,86.07,86.91999799999998,85.144829,969700,1.983778232484543
6,6,2018-04-17,88.529999,88.83000200000002,87.75,88.129997,86.330124,1367600,1.9862702934166667
7,7,2018-04-18,88.5,88.93,87.540001,87.699997,85.908905,844200,2.0049030788450315
8,8,2018-04-19,87.709999,87.709999,84.760002,86.019997,84.263214,926500,2.0195303424621134
9,9,2018-04-20,86.260002,86.510002,85.489998,86.309998,84.547279,1055800,1.9966400068738273
10,10,2018-04-23,86.5,86.959999,85.949997,86.540001,84.772591,1041000,1.997342234835426
11,11,2018-04-24,87.309998,88.129997,84.699997,85.849998,84.09668,1410100,2.0080373094475785
12,12,2018-04-25,85.5,85.650002,84.290001,85.209999,83.469757,709700,2.0075108438858216
13,13,2018-04-26,85.309998,87.620003,84.529999,87.41999799999998,85.634628,1494900,1.974719754626396
14,14,2018-04-27,87.07,87.5,85.93,86.010002,84.25341800000002,1135400,2.016393395735533
15,15,2018-04-30,86.449997,86.58000200000002,84.540001,84.58000200000002,82.852623,1358400,2.0169070698295797
16,16,2018-05-01,84.709999,85.099998,83.690002,84.529999,82.803635,1980800,2.0005915414715667
17,17,2018-05-02,85.300003,91.43,85.300003,90.029999,88.191322,3382900,1.9389092517928386
18,18,2018-05-03,90.980003,91.889999,89.199997,91.120003,89.259064,2449500,1.9880377089100842
19,19,2018-05-04,90.349998,92.779999,90.07,92.589996,90.69902,1323400,1.9841236303757912
20,20,2018-05-07,92.900002,94.220001,92.360001,93.279999,91.374947,1637000,1.9926028837114376
21,21,2018-05-08,92.720001,93.75,92.150002,93.639999,91.94445,1762300,1.996155489066163
22,22,2018-05-09,94.0,94.440002,93.660004,94.389999,92.680878,1871200,1.9920542429500396
23,23,2018-05-10,94.330002,96.089996,93.889999,96.059998,94.320625,1883100,1.982615042319697
24,24,2018-05-11,96.059998,96.839996,95.720001,96.220001,94.477737,1340900,1.9983371128836298
25,25,2018-05-14,96.059998,96.730003,95.57,95.720001,93.986786,986800,2.0052235686875934
26,26,2018-05-15,95.029999,96.029999,94.629997,96.0,94.261719,1379100,1.99708334375
27,27,2018-05-16,96.07,98.199997,95.650002,97.860001,96.088036,1280300,1.9809932456469117
28,28,2018-05-17,97.5,98.669998,97.400002,98.230003,96.451332,1683200,1.996233309694595
29,29,2018-05-18,98.0,98.239998,96.879997,97.339996,95.577446,947800,2.0091432816578294
30,30,2018-05-21,98.099998,98.650002,97.900002,98.18,96.402229,1134700,1.991444245263801
31,31,2018-05-22,98.199997,98.790001,97.940002,98.139999,96.362961,828600,2.0004075912004033
32,32,2018-05-23,97.709999,98.360001,97.209999,97.889999,96.117485,928900,2.0025538870421276
33,33,2018-05-24,97.449997,97.879997,96.739998,97.68,95.911301,1211100,2.0021498669123665
34,34,2018-05-25,97.449997,97.75,97.169998,97.650002,95.881828,884200,2.000307199174456
35,35,2018-05-29,97.32,97.449997,95.330002,96.209999,94.467903,1467100,2.0149672904580327
36,36,2018-05-30,96.629997,96.699997,95.769997,96.470001,94.723198,1272500,1.997304840911114
37,37,2018-05-31,96.75,97.949997,96.540001,97.5,95.734543,2227800,1.9894359076923076
38,38,2018-06-01,98.309998,99.279999,97.970001,99.080002,97.28595,1356800,1.984053270406676
39,39,2018-06-04,99.139999,99.5,98.620003,99.449997,97.649239,695300,1.996279587620299
40,40,2018-06-05,99.800003,100.370003,99.480003,100.129997,98.316925,921200,1.9932088283194496
41,41,2018-06-06,100.410004,101.010002,99.279999,100.989998,99.161354,828600,1.9914842953061551
42,42,2018-06-07,101.0,101.220001,99.970001,100.660004,98.837326,1550000,2.003278303068615
43,43,2018-06-08,100.660004,101.040001,100.150002,100.809998,98.984612,1234900,1.9985121118641427
44,44,2018-06-11,101.07,102.129997,100.93,101.82,99.976326,1308200,1.9900805146336673
45,45,2018-06-12,102.0,102.459999,101.419998,101.970001,100.123611,1321000,1.9985289693191235
46,46,2018-06-13,101.959999,102.080002,101.480003,101.620003,99.779945,1474800,2.003444184114027
47,47,2018-06-14,101.980003,102.980003,101.459999,102.610001,100.752014,1075200,1.9903518371469464
48,48,2018-06-15,102.629997,102.879997,101.529999,102.730003,100.86985,1818500,1.9988318699844678
49,49,2018-06-18,101.720001,103.230003,101.610001,102.93,101.066231,997700,1.9980569610414844
50,50,2018-06-19,101.650002,101.940002,99.790001,100.559998,98.739143,2002600,2.0235680394504385
51,51,2018-06-20,101.330002,102.139999,99.32,99.580002,97.776894,1294600,2.0098412932347602
52,52,2018-06-21,99.089996,99.089996,96.339996,97.279999,95.518532,1189000,2.023643123187121
53,53,2018-06-22,98.029999,98.18,95.400002,96.239998,94.49736,1749800,2.010806328154745
54,54,2018-06-25,95.790001,95.879997,93.639999,95.120003,93.397644,1191000,2.0117745475680864
55,55,2018-06-26,95.199997,95.620003,94.43,94.879997,93.161995,1477000,2.0025295742789706
56,56,2018-06-27,95.25,95.809998,93.279999,93.279999,91.590958,1299600,2.0171526374051525
57,57,2018-06-28,92.860001,92.970001,90.129997,91.93,90.265411,1720400,2.0146850756010006
58,58,2018-06-29,92.809998,92.809998,91.620003,91.629997,89.970825,1426300,2.0032740697350455
59,59,2018-07-02,91.010002,92.190002,89.5,92.150002,90.481422,1684400,1.9943569724502015
60,60,2018-07-03,92.07,92.669998,90.769997,90.910004,89.263878,867800,2.013639841001437
61,61,2018-07-05,91.989998,94.139999,91.989998,93.07,91.384766,1824600,1.9767917051681532
62,62,2018-07-06,93.0,94.410004,92.43,94.260002,92.553223,1390900,1.9873753238409646
63,63,2018-07-09,94.699997,95.589996,94.269997,95.529999,93.800217,1317000,1.9867057781503799
64,64,2018-07-10,95.099998,96.440002,94.919998,96.339996,94.595558,1284400,1.991592308141678
65,65,2018-07-11,95.260002,95.260002,92.970001,93.040001,91.355309,1010700,2.035468561527638
66,66,2018-07-12,93.449997,93.489998,92.300003,93.110001,91.424049,1313400,1.999248201060593
67,67,2018-07-13,93.489998,93.989998,93.110001,93.629997,91.934631,694800,1.994446267044097
68,68,2018-07-16,93.599998,94.040001,93.199997,93.550003,91.856079,761500,2.0008550935054488
69,69,2018-07-17,93.019997,96.459999,93.010002,96.339996,94.595558,2027900,1.9710401378883178
70,70,2018-07-18,96.199997,97.220001,95.779999,96.779999,95.027588,1171800,1.9954535750718494
71,71,2018-07-19,96.190002,96.690002,94.800003,94.970001,93.250366,1068200,2.019058628840069
72,72,2018-07-20,94.019997,94.220001,92.129997,92.940002,91.257126,1836300,2.021842037403873
73,73,2018-07-23,92.489998,92.970001,91.949997,92.730003,91.050926,805700,2.002264628418054
74,74,2018-07-24,93.540001,94.190002,92.860001,93.220001,91.532051,1651900,1.9947436387605273
75,75,2018-07-25,92.510002,95.550003,90.730003,95.199997,93.476196,2684300,1.9792017220336677
76,76,2018-07-26,95.099998,95.919998,93.169998,93.25,91.561516,1796700,2.0209114959785524
77,77,2018-07-27,93.5,94.839996,92.860001,93.610001,91.914978,1367800,1.9961542463822857
78,78,2018-07-30,94.370003,94.93,92.400002,92.5,90.825089,1677300,2.012000010810811
79,79,2018-07-31,93.029999,98.400002,92.989998,98.07,96.294228,3635800,1.9432038339961253
80,80,2018-08-01,98.010002,98.349998,95.459999,95.889999,94.153702,2265800,2.0227343938130606
81,81,2018-08-02,95.160004,96.889999,94.0,96.769997,95.017776,1416500,1.9909062929907912
82,82,2018-08-03,97.160004,98.610001,97.080002,98.449997,96.667351,1433000,1.982935499733941
83,83,2018-08-06,98.540001,98.769997,97.879997,98.019997,96.24514,1296800,2.0043868599587897
84,84,2018-08-07,98.269997,98.610001,97.260002,98.449997,96.884796,1159200,1.9956323005271397
85,85,2018-08-08,97.849998,98.510002,97.080002,98.089996,96.53051,1159400,2.0036701092331577
86,86,2018-08-09,98.300003,98.5,96.699997,96.720001,95.182312,1088900,2.014164546999953
87,87,2018-08-10,95.900002,96.019997,93.349998,94.529999,93.027122,1548700,2.023167269894925
88,88,2018-08-13,94.610001,94.639999,92.379997,92.769997,91.295097,1666200,2.018971672490191
89,89,2018-08-14,93.330002,94.510002,92.949997,94.029999,92.535065,1332100,1.9865999998574924
90,90,2018-08-15,93.559998,93.760002,90.18,90.980003,89.533562,2253300,2.033523806324781
91,91,2018-08-16,91.75,92.370003,91.300003,91.779999,90.320847,1525400,1.991283547518888
92,92,2018-08-17,91.639999,93.019997,91.209999,92.760002,91.285255,1043700,1.9894350692230474
93,93,2018-08-20,93.260002,94.620003,93.260002,94.480003,92.977921,826300,1.981795078901511
94,94,2018-08-21,94.550003,95.0,93.639999,93.760002,92.269363,882200,2.0076791913890957
95,95,2018-08-22,92.0,92.300003,90.620003,90.82,89.376099,1720600,2.032371746311385
96,96,2018-08-23,91.0,91.029999,88.91999799999998,89.089996,87.67360699999998,2016700,2.019418611265848
97,97,2018-08-24,89.199997,89.309998,87.83000200000002,88.470001,87.063469,2902700,2.007007968723771
98,98,2018-08-27,88.949997,92.190002,88.800003,92.050003,90.586548,2034700,1.961108072967689
99,99,2018-08-28,92.779999,92.879997,90.129997,92.059998,90.59639,1473600,1.99989142950014
100,100,2018-08-29,92.379997,92.379997,90.599998,90.779999,89.336739,1475400,2.014100011170963
101,101,2018-08-30,90.699997,90.849998,88.639999,88.949997,87.53582,1221100,2.020573378996292
102,102,2018-08-31,88.279999,88.75,87.349998,88.010002,86.61077900000002,1447300,2.010680547422326
103,103,2018-09-04,87.809998,88.0,86.290001,87.040001,85.656204,2244800,2.0111443128315223
104,104,2018-09-05,86.41999799999998,86.91999799999998,85.220001,85.260002,83.904495,4038400,2.020877304225257
105,105,2018-09-06,85.25,85.349998,83.709999,84.779999,83.432121,4487000,2.005661748120568
106,106,2018-09-07,84.699997,85.019997,83.440002,84.33000200000002,82.989296,2119400,2.0053361435945414
107,107,2018-09-10,84.91999799999998,85.620003,84.889999,85.519997,84.160362,1491100,1.98608518426398
108,108,2018-09-11,85.150002,85.360001,84.339996,84.959999,83.609268,1237400,2.0065913136369034
109,109,2018-09-12,84.650002,85.870003,84.190002,84.860001,83.510864,1926000,2.00117838791918
110,110,2018-09-13,85.43,86.599998,85.43,86.07,84.701622,2343600,1.9859416869989546
111,111,2018-09-14,86.239998,87.459999,85.910004,86.879997,85.49874100000002,1601800,1.9906768297885644
112,112,2018-09-17,86.959999,87.139999,85.339996,85.449997,84.09146899999998,1081500,2.016734933296721
113,113,2018-09-18,85.25,86.110001,84.629997,86.010002,84.642578,1699300,1.9934890711896505
114,114,2018-09-19,86.309998,88.089996,86.309998,87.300003,85.912071,1656000,1.985223356750629
115,115,2018-09-20,88.089996,90.089996,88.0,89.769997,88.342789,2324000,1.9724853059758929
116,116,2018-09-21,90.690002,92.980003,89.379997,90.269997,88.834846,5277700,1.9944610610765834
117,117,2018-09-24,89.440002,89.5,86.66999799999998,87.989998,86.591103,2054400,2.0259120246826234
118,118,2018-09-25,87.720001,87.720001,84.5,84.809998,83.46165500000002,2790700,2.037495579235835
119,119,2018-09-26,84.730003,86.029999,84.529999,84.68,83.33371700000002,2196100,2.0015351676901276
120,120,2018-09-27,84.980003,84.980003,83.870003,84.139999,82.80231500000002,1171600,2.0064178869315175
121,121,2018-09-28,83.860001,84.529999,83.040001,83.900002,82.56611600000002,1530300,2.0028605124467105
122,122,2018-10-01,85.25,85.379997,84.040001,84.089996,82.75309,1901100,1.9977405873583347
123,123,2018-10-02,84.43,85.33000200000002,83.91999799999998,84.940002,83.589577,1667900,1.9899928657877828
124,124,2018-10-03,85.699997,86.769997,85.089996,85.129997,83.776566,1607300,1.9977681780019325
125,125,2018-10-04,84.75,85.050003,82.510002,82.83000200000002,81.51313,2252600,2.027767655975669
126,126,2018-10-05,82.110001,82.349998,78.550003,79.010002,77.75386800000003,4249500,2.048348309116611
127,127,2018-10-08,78.529999,80.059998,78.43,79.699997,78.43289200000002,2934600,1.991342596913774
128,128,2018-10-09,79.769997,79.959999,76.120003,76.559998,75.34281899999998,3782800,2.0410135721267917
129,129,2018-10-10,76.099998,76.949997,74.82,75.629997,74.42759699999998,4880100,2.01229672136573
130,130,2018-10-11,75.07,76.760002,72.870003,73.91999799999998,72.744781,3143700,2.023133103980874
131,131,2018-10-12,75.0,75.720001,72.519997,74.019997,72.843193,2674800,1.998649027235167
132,132,2018-10-15,73.870003,74.66999799999998,73.449997,73.650002,72.47908000000002,1625400,2.0050236930068244
133,133,2018-10-16,74.58000200000002,74.720001,73.620003,74.279999,73.099068,2012200,1.9915186186257219
134,134,2018-10-17,74.07,74.41999799999998,72.790001,73.980003,72.803833,3565500,2.004055095807444
135,135,2018-10-18,73.779999,74.620003,72.82,74.209999,73.030174,5341900,1.9969007410982447
136,136,2018-10-19,73.5,75.089996,72.82,74.290001,73.108902,3269800,1.998923112142642
137,137,2018-10-22,74.82,75.089996,73.720001,74.279999,73.099068,2326700,2.0001346526674024
138,138,2018-10-23,72.91999799999998,76.730003,72.08000200000002,76.33000200000002,75.11646999999998,3542300,1.973142893406448
139,139,2018-10-24,75.839996,76.370003,72.75,72.879997,71.721329,3569900,2.047338160565512
140,140,2018-10-25,73.860001,74.449997,72.730003,74.129997,72.951447,3054700,1.9831377303306785
141,141,2018-10-26,72.389999,74.690002,71.660004,73.730003,72.557816,2716100,2.0054251184555087
142,142,2018-10-29,76.91999799999998,79.980003,75.139999,76.220001,75.008224,4431700,1.9673314357474225
143,143,2018-10-30,76.190002,76.889999,72.959999,74.16999799999998,72.99080699999998,5574200,2.0276392484195567
144,144,2018-10-31,76.599998,78.41999799999998,75.709999,76.800003,75.579002,4506500,1.9657551445668557
145,145,2018-11-01,77.260002,77.690002,75.610001,77.440002,76.20882399999998,2775300,1.9917355503167469
146,146,2018-11-02,78.129997,79.839996,77.83000200000002,79.459999,78.196701,3739800,1.974578441663459
147,147,2018-11-05,79.029999,79.120003,75.730003,76.099998,74.890137,2428100,2.0441524453128106
148,148,2018-11-06,75.699997,77.089996,75.699997,76.370003,75.373734,1687200,1.9964645150007392
149,149,2018-11-07,76.639999,78.440002,75.459999,78.349998,77.327904,2223500,1.9747288442815276
150,150,2018-11-08,77.610001,78.959999,77.349998,77.68,76.66664899999998,2028100,2.0086251029866116
151,151,2018-11-09,76.83000200000002,76.83000200000002,74.879997,75.620003,74.633522,3060900,2.0272414297576793
152,152,2018-11-12,75.739998,76.400002,74.16999799999998,74.5,73.528137,2072200,2.015033597315436
153,153,2018-11-13,74.66999799999998,76.440002,74.57,75.0,74.021606,1557900,1.9933333333333334
154,154,2018-11-14,75.209999,76.199997,74.860001,75.0,74.021606,1629700,2.0
155,155,2018-11-15,74.519997,75.33000200000002,72.489998,75.150002,74.169647,1947200,1.9980039654556496
156,156,2018-11-16,74.589996,75.209999,73.620003,74.18,73.212303,1749700,2.0130763278511727
157,157,2018-11-19,74.160004,74.33000200000002,71.650002,72.239998,71.297607,2119100,2.0268549564467047
158,158,2018-11-20,71.58000200000002,71.900002,70.410004,71.059998,70.13299599999999,2680000,2.0166056858037065
159,159,2018-11-21,71.980003,73.870003,70.610001,73.300003,72.343788,2244900,1.9694405878810128
160,160,2018-11-23,72.529999,74.129997,72.470001,72.989998,72.03782700000002,1015700,2.0042472257637276
161,161,2018-11-26,73.66999799999998,74.480003,72.959999,74.440002,73.468918,1770400,1.9805211719365616
162,162,2018-11-27,73.650002,74.199997,70.730003,71.089996,70.162605,1978900,2.0471234518004477
163,163,2018-11-28,71.220001,72.620003,70.559998,72.550003,71.603577,1572000,1.979875851969296
164,164,2018-11-29,72.41999799999998,72.720001,71.440002,71.5,70.567268,1534400,2.0146853566433567
165,165,2018-11-30,71.339996,72.199997,71.08000200000002,71.900002,70.96204399999998,2424100,1.9944366900017612
166,166,2018-12-03,74.489998,76.650002,74.489998,74.709999,73.73539,2547900,1.9623879395313606
167,167,2018-12-04,74.209999,75.019997,70.980003,71.58000200000002,70.646225,2465300,2.043727254995047
168,168,2018-12-06,70.120003,70.32,69.0,69.870003,68.958534,2857200,2.024474007822785
169,169,2018-12-07,69.690002,70.900002,66.940002,67.089996,66.214798,1715500,2.041436982646414
170,170,2018-12-10,66.790001,67.32,64.889999,65.33000200000001,64.47776,2519300,2.0269400573414953
171,171,2018-12-11,67.440002,68.519997,66.300003,66.760002,65.889107,2890600,1.9785799886584787
172,172,2018-12-12,67.790001,68.480003,66.910004,67.370003,66.49114200000001,2143000,1.9909455102740605
173,173,2018-12-13,67.660004,68.059998,66.32,66.690002,65.82002299999999,1527300,2.010196445938028
174,174,2018-12-14,66.029999,67.400002,65.739998,65.949997,65.089668,1753300,2.0112206980085228
175,175,2018-12-17,65.08000200000001,66.690002,63.869999,64.440002,63.599369,2413600,2.0234325722087965
176,176,2018-12-18,64.769997,65.529999,63.150002,63.389999,62.563065,2323400,2.016564174421268
177,177,2018-12-19,63.23,65.18,61.77,62.0,61.191196,2391200,2.0224193387096774
178,178,2018-12-20,61.82,63.450001,61.700001,62.360001,61.546501,3460700,1.9942270526903938
179,179,2018-12-21,62.189999,63.919998,61.439999,61.439999,60.63850400000001,3820000,2.014973991129134
180,180,2018-12-24,61.25,62.029999,59.98,60.080002,59.296246,1140000,2.022636434000119
181,181,2018-12-26,60.389999,61.740002,58.799999,61.740002,60.934589,1681500,1.9731130556166812
182,182,2018-12-27,60.389999,61.959999,59.279999,61.959999,61.151722,1781400,1.9964493705043473
183,183,2018-12-28,62.0,62.209999,60.740002,61.380001,60.579285,1634500,2.0094492992921262
184,184,2018-12-31,61.5,61.669998,60.32,61.57,60.766804,1519900,1.9969140977748903
185,185,2019-01-02,60.349998,61.799999,59.209999,61.150002,60.352287,2146000,2.0068683235693108
186,186,2019-01-03,60.919998,61.080002,58.91,60.419998,59.631809,2717900,2.012082158625692
187,187,2019-01-04,60.900002,63.009998,60.889999,62.619999,61.80310400000001,2152000,1.9648674379570015
188,188,2019-01-07,62.799999,63.91,62.18,63.57,62.740715,1818700,1.9850558282208588
189,189,2019-01-08,64.730003,67.029999,64.730003,67.010002,66.135841,3054900,1.9486643501368648
190,190,2019-01-09,67.760002,70.91999799999998,67.760002,69.540001,68.632835,4290600,1.9636180764507034
191,191,2019-01-10,69.25,70.300003,68.800003,70.230003,69.313835,2095400,1.9901751107713894
192,192,2019-01-11,70.230003,70.33000200000001,68.91999799999999,69.43,68.52426899999999,1685200,2.0115224398674925
193,193,2019-01-14,69.120003,70.75,68.709999,70.370003,69.452003,1668400,1.9866419928957515
194,194,2019-01-15,70.33000200000001,70.800003,68.480003,69.82,68.90918,2790400,2.007877441993698
195,195,2019-01-16,69.309998,71.099998,69.089996,70.349998,69.432266,1802800,1.9924662684425378
196,196,2019-01-17,69.949997,71.150002,69.589996,71.139999,70.21195999999999,1850200,1.9888951221379692
197,197,2019-01-18,71.589996,73.470001,70.91999799999998,72.93,71.978615,2241300,1.9754559029206085
198,198,2019-01-22,72.379997,72.610001,71.160004,71.720001,70.78439300000002,1538000,2.0168711514658235
199,199,2019-01-23,71.709999,71.709999,69.360001,70.25,69.33356500000001,1492200,2.02092528113879
200,200,2019-01-24,70.5,71.959999,70.339996,71.82,70.883087,1126900,1.9781397939292678
201,201,2019-01-25,72.0,73.489998,71.839996,73.0,72.047699,2447300,1.9838356164383562
202,202,2019-01-28,72.41999799999998,73.190002,71.82,73.029999,72.077301,1604700,1.9995892236011121
203,203,2019-01-29,72.559998,72.959999,71.860001,72.43,71.485138,1989200,2.008283846472456
204,204,2019-01-30,72.58000200000002,73.989998,71.91999799999998,73.790001,72.827393,1971200,1.9815693050336185
205,205,2019-01-31,76.0,79.720001,75.949997,79.129997,78.09773299999998,4072400,1.9325161607171553
206,206,2019-02-01,78.209999,78.720001,77.089996,78.019997,77.002205,4403900,2.014227121798018
207,207,2019-02-04,78.08000200000002,78.760002,76.440002,78.589996,77.564766,2991200,1.9927471812061168
208,208,2019-02-05,78.230003,78.989998,78.110001,78.660004,77.851799,1816300,1.9991099924174933
209,209,2019-02-06,78.470001,79.040001,78.129997,78.279999,77.4757,1568800,2.0048544328673277
210,210,2019-02-07,77.25,77.57,75.660004,76.220001,75.436867,2301000,2.027027000432603
211,211,2019-02-08,75.739998,75.809998,73.629997,75.690002,74.912315,2072200,2.0070022326066264
