,Unnamed: 0,Date,Open,High,Low,Close,Adj Close,Volume,gainORloss
0,0,2018-04-09,84.260002,84.66999799999998,83.83000200000002,84.18,79.31405600000002,319000,0.0
1,1,2018-04-10,84.260002,84.440002,83.83000200000002,84.059998,79.20099599999998,596800,2.001427575575246
2,2,2018-04-11,84.059998,84.290001,83.410004,83.839996,78.993713,368400,2.0026240697816826
3,3,2018-04-12,83.790001,83.980003,82.529999,82.68,77.900772,297900,2.014029946782777
4,4,2018-04-13,82.959999,83.550003,82.629997,83.379997,78.56031,417100,1.9916047370450254
5,5,2018-04-16,83.519997,84.900002,83.449997,84.68,79.785156,451800,1.9846480514879545
6,6,2018-04-17,84.690002,85.489998,84.309998,85.16999799999998,80.24683399999998,286700,1.9942468238639621
7,7,2018-04-18,85.290001,85.75,84.400002,84.470001,79.587303,441300,2.0082869301729973
8,8,2018-04-19,84.309998,84.589996,83.550003,84.230003,79.361191,327500,2.0028493172438804
9,9,2018-04-20,84.41999799999998,84.589996,83.660004,83.900002,79.050255,238400,2.003933265698849
10,10,2018-04-23,84.099998,84.690002,83.959999,84.410004,79.530777,305800,1.9939580384334539
11,11,2018-04-24,84.57,85.470001,84.18,85.290001,80.35990100000002,580400,1.9896822958180056
12,12,2018-04-25,85.110001,85.66999799999998,84.440002,85.309998,80.37874599999998,342100,1.9997655960559277
13,13,2018-04-26,85.41999799999998,86.790001,84.949997,86.790001,81.773201,347400,1.982947309794362
14,14,2018-04-27,86.620003,88.120003,86.620003,87.410004,82.35736800000002,303200,1.9929069560504769
15,15,2018-04-30,87.610001,87.870003,86.809998,86.889999,81.867409,692000,2.005984635815222
16,16,2018-05-01,86.809998,87.010002,86.339996,86.83000200000002,81.81089,487400,2.0006909708466893
17,17,2018-05-02,86.910004,86.970001,86.019997,86.970001,81.94279499999998,402000,1.9983902610280528
18,18,2018-05-03,86.599998,88.239998,86.120003,88.059998,82.96978,607100,1.987622109643927
19,19,2018-05-04,88.41999799999998,89.940002,87.779999,89.730003,84.54325899999998,483400,1.9813885551747947
20,20,2018-05-07,89.809998,89.809998,88.739998,88.860001,83.723549,698200,2.0097907043687746
21,21,2018-05-08,88.300003,88.300003,87.279999,87.75,82.677704,608400,2.012649584045584
22,22,2018-05-09,87.739998,88.0,86.849998,87.68,82.611755,517200,2.0007983576642334
23,23,2018-05-10,88.339996,88.690002,88.120003,88.599998,83.478569,376900,1.9896162751606383
24,24,2018-05-11,88.75,88.769997,87.83000200000002,88.25,83.14879599999998,402800,2.003965983002833
25,25,2018-05-14,88.379997,88.379997,87.089996,87.459999,82.404465,533300,2.0090327122002365
26,26,2018-05-15,87.209999,87.41999799999998,86.209999,86.559998,81.556488,414100,2.0103974239925466
27,27,2018-05-16,86.849998,87.139999,85.58000200000002,85.879997,80.915787,442300,2.007918037072125
28,28,2018-05-17,85.91999799999998,86.389999,85.33000200000002,85.389999,80.454132,374400,2.005738353504372
29,29,2018-05-18,85.16999799999998,85.589996,84.529999,84.910004,80.458862,393900,2.005652985247769
30,30,2018-05-21,85.16999799999998,85.540001,84.650002,85.260002,80.79051199999998,273500,1.9958949332419673
31,31,2018-05-22,85.300003,86.57,85.300003,86.209999,81.690712,545800,1.9889804313766435
32,32,2018-05-23,86.379997,87.440002,86.209999,86.970001,82.410873,305200,1.9912613315940977
33,33,2018-05-24,86.91999799999998,87.629997,86.730003,87.489998,82.90361,411400,1.9940564977496054
34,34,2018-05-25,87.709999,88.199997,87.459999,87.75,83.149979,369000,1.9970370142450145
35,35,2018-05-29,87.5,88.83000200000002,87.099998,88.389999,83.75643199999998,693300,1.992759373150349
36,36,2018-05-30,88.33000200000002,90.660004,88.18,89.980003,85.26308399999998,769100,1.9823293626696146
37,37,2018-05-31,90.010002,90.779999,89.120003,89.209999,84.533455,1392700,2.0086313642935925
38,38,2018-06-01,89.279999,89.279999,87.339996,87.980003,83.367928,467000,2.0139804041607046
39,39,2018-06-04,88.099998,88.360001,87.440002,87.809998,83.20683299999997,426700,2.0019360551631036
40,40,2018-06-05,87.910004,88.220001,86.970001,87.389999,82.808861,404100,2.0048060304932602
41,41,2018-06-06,87.33000200000002,87.410004,85.599998,85.800003,81.302208,445800,2.0185314212634697
42,42,2018-06-07,85.83000200000002,86.339996,85.400002,85.730003,81.235893,614700,2.000816516943316
43,43,2018-06-08,85.910004,86.07,85.099998,85.309998,80.837891,458900,2.004923279918492
44,44,2018-06-11,85.440002,86.0,84.360001,84.610001,80.174591,377200,2.008273218197929
45,45,2018-06-12,84.58000200000002,85.360001,84.349998,85.309998,80.837891,402400,1.9917946663180088
46,46,2018-06-13,85.239998,86.07,84.550003,84.58000200000002,80.146164,458000,2.008630834508611
47,47,2018-06-14,84.839996,85.709999,84.720001,85.68,81.188507,607700,1.987161554621849
48,48,2018-06-15,85.849998,86.860001,84.839996,86.790001,82.240311,894100,1.9872104967483526
49,49,2018-06-18,86.610001,87.260002,86.459999,87.110001,82.543533,285700,1.9963264837983414
50,50,2018-06-19,87.209999,88.809998,87.129997,88.32,83.690102,431400,1.9862998301630437
51,51,2018-06-20,88.489998,88.75,87.980003,88.33000200000002,83.699577,332700,1.9998867655408858
52,52,2018-06-21,88.889999,89.410004,88.190002,88.849998,84.192307,470400,1.9941474843927403
53,53,2018-06-22,89.0,89.410004,88.620003,89.110001,84.43869000000002,578900,1.997082224250003
54,54,2018-06-25,89.16999799999998,90.720001,89.16999799999998,90.529999,85.78424100000002,391100,1.9843146137668684
55,55,2018-06-26,90.18,90.730003,89.769997,89.839996,85.130409,730200,2.0076803543045574
56,56,2018-06-27,89.790001,90.239998,89.110001,90.129997,85.405212,728800,1.996782414183371
57,57,2018-06-28,90.25,91.129997,90.080002,90.389999,85.651588,618200,1.9971235534586076
58,58,2018-06-29,90.239998,90.639999,89.5,90.139999,85.41469599999998,719800,2.0027734635319887
59,59,2018-07-02,90.07,90.550003,89.699997,90.339996,85.60421,353200,1.9977861743540481
60,60,2018-07-03,90.519997,91.889999,90.150002,91.269997,86.485451,373600,1.9898104412121322
61,61,2018-07-05,91.480003,92.07,91.019997,92.050003,87.224571,328000,1.991526279472256
62,62,2018-07-06,92.220001,92.989998,92.080002,92.57,87.717323,271100,1.9943826617694718
63,63,2018-07-09,92.650002,92.860001,89.379997,89.809998,85.10199,564400,2.0307315673250543
64,64,2018-07-10,89.720001,90.82,89.389999,90.669998,85.91690799999998,350600,1.990515054384362
65,65,2018-07-11,90.540001,91.330002,90.540001,91.059998,86.286469,372500,1.9957171095039998
